batch class_loss class_acc conf_loss conf
0 0.6813 68.75 0.6828 51.28
10 0.6839 56.25 0.6824 53.68
20 0.6835 59.38 0.6798 53.10
30 0.6939 46.88 0.6974 54.37
40 0.6879 50.00 0.7025 53.68
50 0.7038 46.88 0.6960 52.18
60 0.6727 65.62 0.6694 51.54
70 0.6920 56.25 0.6791 52.03
80 0.6909 53.12 0.6836 50.43
90 0.6906 53.12 0.6901 49.62
100 0.7050 40.62 0.7049 51.96
110 0.6951 37.50 0.6989 51.95
120 0.6947 53.12 0.6828 51.87
130 0.6861 46.88 0.6817 52.15
140 0.6916 46.88 0.6758 50.46
150 0.6663 68.75 0.6735 51.39
160 0.6897 53.12 0.6640 54.62
170 0.6802 59.38 0.6611 53.23
180 0.7043 37.50 0.7141 52.42
190 0.6814 62.50 0.6879 50.76
200 0.6879 46.88 0.6799 50.37
210 0.6824 59.38 0.6843 51.22
220 0.7143 46.88 0.7192 53.22
230 0.6788 65.62 0.6888 52.39
240 0.6866 59.38 0.6833 51.96
250 0.6683 56.25 0.6870 51.59
260 0.6972 37.50 0.6827 51.95
270 0.6993 53.12 0.6875 52.15
280 0.6817 53.12 0.7099 53.23
290 0.7229 31.25 0.7212 53.00
300 0.6843 53.12 0.6927 50.89
310 0.7176 31.25 0.6968 50.77
