batch class_loss class_acc conf_loss conf
0 0.7047 43.75 0.6828 47.19
10 0.6813 59.38 0.6737 54.24
20 0.7275 31.25 0.7250 52.41
30 0.6893 53.12 0.7183 48.45
40 0.6912 59.38 0.7054 45.94
50 0.6894 56.25 0.7227 46.37
60 0.7010 56.25 0.7081 53.03
70 0.6692 65.62 0.6723 54.28
80 0.7079 46.88 0.7096 52.66
90 0.7083 46.88 0.7214 49.20
100 0.7012 53.12 0.6848 50.21
110 0.7033 50.00 0.7262 48.61
120 0.7439 40.62 0.7022 49.65
130 0.6923 59.38 0.6832 49.97
140 0.7158 40.62 0.6976 50.13
150 0.6852 62.50 0.7025 48.06
160 0.7006 46.88 0.6662 49.01
170 0.7038 56.25 0.6869 53.27
180 0.7320 43.75 0.7545 52.11
190 0.6961 53.12 0.6984 50.84
200 0.7127 40.62 0.7098 52.79
210 0.6796 65.62 0.7108 51.45
220 0.6857 59.38 0.7024 46.84
230 0.6921 50.00 0.7015 50.03
240 0.7308 43.75 0.7056 52.33
250 0.7336 37.50 0.7242 51.03
260 0.7102 46.88 0.6776 48.19
270 0.6904 62.50 0.7267 47.14
280 0.7015 50.00 0.7029 51.49
290 0.6948 50.00 0.7048 54.67
300 0.6909 53.12 0.6928 50.47
310 0.7004 40.62 0.6893 45.52
