batch class_loss class_acc conf_loss conf
0 0.6294 71.88 0.6185 58.40
10 0.7109 46.88 0.7315 62.33
20 0.6697 50.00 0.6894 62.70
30 0.7061 46.88 0.7188 59.78
40 0.6542 56.25 0.6812 57.83
50 0.7825 43.75 0.7322 58.66
60 0.7216 50.00 0.7120 57.23
70 0.7007 46.88 0.7038 55.24
80 0.6827 46.88 0.6877 54.41
90 0.6687 59.38 0.6655 55.39
100 0.7226 43.75 0.7326 57.27
110 0.6809 46.88 0.6857 57.25
120 0.6856 46.88 0.6960 57.18
130 0.6966 43.75 0.7172 58.07
140 0.6897 62.50 0.6725 57.86
150 0.7655 40.62 0.7351 55.84
160 0.6921 50.00 0.6951 57.22
170 0.6682 56.25 0.6863 56.93
180 0.6692 59.38 0.6853 56.29
190 0.7023 43.75 0.6974 55.67
200 0.6561 59.38 0.6497 55.86
210 0.6870 59.38 0.6979 57.31
220 0.6239 68.75 0.6363 58.45
230 0.6947 46.88 0.7112 58.26
240 0.7490 43.75 0.7404 57.59
250 0.6214 56.25 0.6414 57.26
260 0.6599 65.62 0.6406 57.17
270 0.7427 43.75 0.7261 56.45
280 0.6450 56.25 0.6494 56.08
290 0.6845 65.62 0.6671 56.24
300 0.7031 50.00 0.7129 55.31
310 0.7311 46.88 0.7254 53.39
