batch class_loss class_acc conf_loss conf
0 0.6845 56.25 0.6845 48.10
10 0.6870 53.12 0.6883 49.97
20 0.7029 40.62 0.6987 51.43
30 0.7052 43.75 0.7323 51.85
40 0.6861 53.12 0.7074 50.76
50 0.7001 50.00 0.7019 54.36
60 0.7316 34.38 0.7286 55.26
70 0.6902 59.38 0.6893 50.97
80 0.6775 56.25 0.6985 50.78
90 0.7002 53.12 0.7153 51.13
100 0.7031 46.88 0.7044 51.15
110 0.6950 50.00 0.7023 51.85
120 0.6835 56.25 0.6945 52.07
130 0.6734 62.50 0.6834 51.33
140 0.7123 46.88 0.7217 52.83
150 0.7199 40.62 0.7142 53.11
160 0.6897 53.12 0.6951 52.55
170 0.6944 50.00 0.6867 50.17
180 0.6613 68.75 0.7063 49.93
190 0.6850 53.12 0.7032 49.50
200 0.6938 46.88 0.6675 50.10
210 0.7060 50.00 0.6972 53.61
220 0.7030 50.00 0.7190 53.67
230 0.6983 59.38 0.6960 52.16
240 0.7085 37.50 0.6962 53.36
250 0.6939 62.50 0.7013 51.21
260 0.6846 50.00 0.6941 47.60
270 0.6884 53.12 0.7006 48.11
280 0.6691 56.25 0.6952 51.51
290 0.7109 43.75 0.7140 54.16
300 0.7053 56.25 0.7128 52.02
310 0.6802 53.12 0.6883 49.85
