batch class_loss class_acc conf_loss conf
0 0.6681 59.38 0.6964 49.76
10 0.6883 50.00 0.7011 47.02
20 0.6890 62.50 0.6759 49.13
30 0.6898 53.12 0.6871 54.42
40 0.7041 40.62 0.7081 55.35
50 0.6977 34.38 0.7076 49.17
60 0.6781 53.12 0.6953 49.27
70 0.6866 59.38 0.6977 53.04
80 0.7070 50.00 0.6886 52.91
90 0.6984 50.00 0.6748 52.06
100 0.6938 50.00 0.7013 54.41
110 0.7346 43.75 0.7146 52.16
120 0.7007 46.88 0.6870 48.54
130 0.6845 53.12 0.7007 47.27
140 0.6821 46.88 0.6854 50.41
150 0.7104 40.62 0.6841 48.64
160 0.6910 46.88 0.6801 47.11
170 0.6841 53.12 0.7065 48.45
180 0.6802 62.50 0.6927 51.14
190 0.7402 31.25 0.7541 55.09
200 0.7293 34.38 0.7280 53.77
210 0.6963 50.00 0.6922 50.22
220 0.6868 56.25 0.7054 49.63
230 0.6788 53.12 0.6897 49.95
240 0.7103 46.88 0.6949 49.36
250 0.6987 46.88 0.7024 48.97
260 0.6864 53.12 0.6876 51.53
270 0.6861 53.12 0.6916 48.80
280 0.6786 59.38 0.6927 50.53
290 0.6909 59.38 0.6930 51.11
300 0.7064 34.38 0.7081 52.04
310 0.6798 56.25 0.6895 51.08
