batch class_loss class_acc conf_loss conf
0 0.6931 53.12 0.6854 51.13
10 0.6924 46.88 0.6765 51.35
20 0.6878 59.38 0.6877 52.70
30 0.6876 43.75 0.6962 51.14
40 0.7164 31.25 0.6894 49.98
50 0.6805 59.38 0.6992 49.31
60 0.7034 46.88 0.6875 48.38
70 0.6972 46.88 0.6948 47.56
80 0.6840 68.75 0.7301 47.68
90 0.6926 50.00 0.7043 52.87
100 0.6901 59.38 0.6886 55.85
110 0.6823 53.12 0.6707 55.76
120 0.7055 50.00 0.7069 52.53
130 0.7283 31.25 0.7181 51.11
140 0.6922 56.25 0.6971 50.16
150 0.6914 56.25 0.6928 53.64
160 0.6853 56.25 0.6923 52.87
170 0.6955 59.38 0.6891 51.41
180 0.7106 43.75 0.7126 54.21
190 0.6772 62.50 0.6774 54.70
200 0.6969 56.25 0.6893 54.08
210 0.7130 34.38 0.6996 51.30
220 0.6869 50.00 0.7162 50.49
230 0.6778 65.62 0.6879 51.78
240 0.6688 65.62 0.6852 51.93
250 0.6994 59.38 0.6729 53.67
260 0.6778 62.50 0.6809 52.47
270 0.6796 59.38 0.6843 52.13
280 0.6809 46.88 0.6836 51.31
290 0.7043 37.50 0.6889 48.66
300 0.6849 62.50 0.7068 49.00
310 0.6660 68.75 0.6809 51.25
