batch class_loss class_acc conf_loss conf
0 0.6854 46.88 0.7305 46.46
10 0.6938 56.25 0.7078 48.38
20 0.6919 56.25 0.6933 50.30
30 0.6917 56.25 0.7002 52.58
40 0.6868 50.00 0.6952 50.09
50 0.6768 59.38 0.7035 47.85
60 0.7066 46.88 0.7012 50.30
70 0.6965 46.88 0.6757 49.66
80 0.6909 53.12 0.7118 50.74
90 0.6804 62.50 0.6919 50.57
100 0.7025 53.12 0.7009 51.42
110 0.7050 43.75 0.6864 52.15
120 0.7013 46.88 0.7128 51.28
130 0.6980 46.88 0.7052 49.83
140 0.6979 43.75 0.6982 50.80
150 0.6963 53.12 0.6903 51.39
160 0.6904 50.00 0.6875 48.80
170 0.6977 46.88 0.6890 48.54
180 0.6852 56.25 0.6993 49.18
190 0.7085 46.88 0.6970 51.59
200 0.6886 59.38 0.7004 52.03
210 0.7149 37.50 0.7033 49.19
220 0.6834 53.12 0.6952 47.83
230 0.6915 50.00 0.7071 50.30
240 0.7102 43.75 0.7105 53.36
250 0.6865 59.38 0.6881 53.08
260 0.6821 53.12 0.6867 50.69
270 0.6571 71.88 0.6957 50.03
280 0.6918 53.12 0.6829 51.07
290 0.7043 53.12 0.6983 52.29
300 0.7029 46.88 0.6910 51.50
310 0.6869 50.00 0.6978 48.94
