batch class_loss class_acc conf_loss conf
0 0.6751 53.12 0.6719 53.37
10 0.6657 56.25 0.6665 54.01
20 0.6969 53.12 0.6886 52.89
30 0.6776 59.38 0.6805 54.35
40 0.7272 46.88 0.7586 56.52
50 0.7137 43.75 0.7134 55.19
60 0.6772 65.62 0.6759 54.49
70 0.6647 53.12 0.6772 53.33
80 0.6747 68.75 0.6998 52.29
90 0.6644 62.50 0.6743 52.41
100 0.6504 65.62 0.6945 52.18
110 0.7093 46.88 0.7127 53.01
120 0.6911 46.88 0.7049 55.96
130 0.7087 56.25 0.6854 56.82
140 0.6426 65.62 0.6385 56.83
150 0.6456 68.75 0.6559 57.11
160 0.6355 75.00 0.6207 56.33
170 0.7572 43.75 0.7201 54.83
180 0.6603 62.50 0.6787 53.17
190 0.7258 46.88 0.7137 55.68
200 0.6973 46.88 0.7062 55.12
210 0.7100 37.50 0.7149 53.31
220 0.7073 50.00 0.6986 52.05
230 0.7010 43.75 0.7043 52.48
240 0.6831 50.00 0.6968 54.44
250 0.7220 37.50 0.7427 55.50
260 0.6597 59.38 0.6553 54.61
270 0.7059 62.50 0.7181 54.04
280 0.6916 56.25 0.6865 53.95
290 0.6776 68.75 0.6761 54.64
300 0.7053 50.00 0.6955 54.51
310 0.7013 53.12 0.7016 53.28
