batch class_loss class_acc conf_loss conf
0 0.7087 40.62 0.6946 48.17
10 0.7188 40.62 0.6994 48.99
20 0.6878 43.75 0.6892 47.51
30 0.6702 56.25 0.6774 49.02
40 0.6931 46.88 0.6910 51.28
50 0.7128 34.38 0.6829 49.34
60 0.6974 40.62 0.6792 50.20
70 0.7081 43.75 0.6975 50.13
80 0.6979 50.00 0.7039 50.28
90 0.6962 43.75 0.6957 51.99
100 0.7009 50.00 0.6933 49.82
110 0.6899 46.88 0.6767 49.61
120 0.6534 68.75 0.6855 52.99
130 0.7257 37.50 0.7149 55.28
140 0.7032 40.62 0.7070 51.78
150 0.7007 50.00 0.6993 50.16
160 0.6774 56.25 0.6741 52.14
170 0.6750 59.38 0.6757 54.21
180 0.6905 53.12 0.6918 53.95
190 0.6815 59.38 0.6959 50.63
200 0.7166 43.75 0.6990 50.17
210 0.7241 40.62 0.7348 52.95
220 0.7262 34.38 0.7290 52.79
230 0.6714 68.75 0.6921 51.87
240 0.6835 53.12 0.6836 54.86
250 0.7138 50.00 0.7028 55.02
260 0.6712 56.25 0.6843 55.60
270 0.7028 46.88 0.7045 53.88
280 0.6968 53.12 0.6923 50.30
290 0.6957 43.75 0.6881 49.94
300 0.6969 46.88 0.6946 49.62
310 0.7166 34.38 0.6980 48.40
