batch class_loss class_acc conf_loss conf
0 0.7007 50.00 0.7062 48.25
10 0.6809 59.38 0.6957 50.26
20 0.7059 50.00 0.6853 53.00
30 0.6969 53.12 0.7011 53.76
40 0.6689 65.62 0.6645 53.79
50 0.6712 59.38 0.6940 52.84
60 0.6699 56.25 0.6806 53.11
70 0.7150 50.00 0.7013 53.29
80 0.6549 59.38 0.6516 53.00
90 0.7208 43.75 0.7218 53.59
100 0.6718 71.88 0.6785 52.26
110 0.7231 43.75 0.6923 51.71
120 0.7214 40.62 0.6916 51.50
130 0.6583 62.50 0.6771 52.88
140 0.7169 46.88 0.7150 52.73
150 0.6847 56.25 0.6835 51.77
160 0.7015 43.75 0.7112 52.35
170 0.7047 50.00 0.6915 51.62
180 0.6972 37.50 0.7061 51.49
190 0.7237 31.25 0.7052 50.75
200 0.7031 53.12 0.6943 50.10
210 0.6723 65.62 0.6850 51.49
220 0.6908 56.25 0.6850 54.01
230 0.6840 46.88 0.6856 55.43
240 0.6567 71.88 0.6537 53.98
250 0.6845 53.12 0.6965 52.01
260 0.7047 46.88 0.6975 49.64
270 0.7146 50.00 0.7105 49.30
280 0.7142 50.00 0.7058 49.92
290 0.7140 40.62 0.6963 50.59
300 0.6780 50.00 0.6860 52.49
310 0.6947 46.88 0.6895 53.34
