batch class_loss class_acc conf_loss conf
0 0.6780 65.62 0.6838 51.07
10 0.6976 43.75 0.6893 52.43
20 0.6872 59.38 0.7306 51.22
30 0.6699 59.38 0.7077 51.78
40 0.6648 59.38 0.6776 52.75
50 0.7111 37.50 0.7118 52.76
60 0.6867 43.75 0.6976 50.77
70 0.6928 53.12 0.6944 49.71
80 0.6885 50.00 0.6872 50.69
90 0.6865 59.38 0.6860 51.88
100 0.7129 50.00 0.6993 53.62
110 0.7145 43.75 0.7133 54.28
120 0.7282 28.12 0.7344 52.77
130 0.7056 31.25 0.6954 49.78
140 0.6861 56.25 0.7008 48.42
150 0.7059 43.75 0.6811 49.94
160 0.6721 68.75 0.6819 51.99
170 0.7089 40.62 0.7032 52.94
180 0.6605 59.38 0.6755 51.59
190 0.6953 43.75 0.6962 50.51
200 0.6941 53.12 0.6940 50.69
210 0.6762 59.38 0.6927 50.46
220 0.6874 50.00 0.6962 51.67
230 0.7096 46.88 0.7089 52.92
240 0.6666 62.50 0.6743 52.65
250 0.6845 59.38 0.6732 52.77
260 0.7044 53.12 0.6834 53.01
270 0.6927 43.75 0.6962 53.03
280 0.6952 50.00 0.7015 54.04
290 0.6909 50.00 0.6973 54.02
300 0.6949 43.75 0.6947 51.30
310 0.6981 56.25 0.7136 48.46
