batch class_loss class_acc conf_loss conf
0 0.6878 46.88 0.6889 48.02
10 0.6984 46.88 0.6747 48.68
20 0.7018 50.00 0.6883 51.71
30 0.6755 59.38 0.6694 52.84
40 0.6671 62.50 0.6708 53.90
50 0.6745 62.50 0.6795 52.85
60 0.6992 56.25 0.6991 50.90
70 0.7137 43.75 0.6943 51.59
80 0.6941 46.88 0.6797 51.47
90 0.6577 56.25 0.6818 51.86
100 0.7020 50.00 0.6856 50.21
110 0.6991 43.75 0.6699 48.64
120 0.6998 40.62 0.6798 46.32
130 0.6773 71.88 0.7120 48.52
140 0.6833 62.50 0.6803 50.86
150 0.7132 40.62 0.7034 52.08
160 0.6773 65.62 0.6637 54.66
170 0.7031 50.00 0.7097 55.07
180 0.7082 40.62 0.7082 48.71
190 0.6935 50.00 0.7184 48.46
200 0.6801 56.25 0.6765 52.17
210 0.6920 53.12 0.7136 55.08
220 0.6876 50.00 0.6854 54.63
230 0.6902 50.00 0.6839 51.07
240 0.6982 46.88 0.6976 50.25
250 0.6782 59.38 0.6883 50.41
260 0.6974 43.75 0.7003 52.83
270 0.7145 46.88 0.7183 52.63
280 0.6982 43.75 0.7016 49.47
290 0.6788 59.38 0.7024 48.78
300 0.6945 53.12 0.6913 51.93
310 0.7039 40.62 0.6911 52.25
