batch class_loss class_acc conf_loss conf
0 0.6851 56.25 0.6891 52.14
10 0.6844 53.12 0.6651 52.17
20 0.6755 65.62 0.7027 51.94
30 0.7080 37.50 0.7111 51.24
40 0.6889 56.25 0.6756 51.40
50 0.6982 53.12 0.6993 52.89
60 0.6984 43.75 0.6930 51.94
70 0.6832 68.75 0.6839 50.58
80 0.6859 65.62 0.7010 49.54
90 0.6791 62.50 0.6967 47.77
100 0.6809 62.50 0.6904 49.40
110 0.6854 59.38 0.6789 52.97
120 0.7087 46.88 0.6952 54.06
130 0.6576 50.00 0.6554 53.83
140 0.7181 34.38 0.7236 53.86
150 0.6915 53.12 0.6827 53.89
160 0.7167 53.12 0.6937 52.97
170 0.7034 37.50 0.6896 51.59
180 0.6746 71.88 0.6852 50.55
190 0.7132 46.88 0.7021 53.77
200 0.6724 71.88 0.6740 52.31
210 0.6925 46.88 0.6984 52.95
220 0.6984 50.00 0.6980 52.84
230 0.6977 56.25 0.6961 51.29
240 0.7103 34.38 0.7066 51.25
250 0.7170 31.25 0.7088 50.90
260 0.6706 65.62 0.6857 49.92
270 0.6953 56.25 0.7238 49.39
280 0.7028 43.75 0.6964 49.52
290 0.7029 43.75 0.6996 50.26
300 0.6946 50.00 0.6997 50.24
310 0.7004 50.00 0.6981 51.04
