batch class_loss class_acc conf_loss conf
0 0.6856 46.88 0.6840 47.97
10 0.6932 62.50 0.7040 49.55
20 0.6856 56.25 0.6922 52.66
30 0.6869 53.12 0.6811 54.53
40 0.6904 46.88 0.6885 52.82
50 0.6582 65.62 0.6861 52.86
60 0.6519 59.38 0.6750 52.38
70 0.6890 43.75 0.6921 51.82
80 0.6623 59.38 0.6816 52.65
90 0.7027 46.88 0.6949 54.13
100 0.6766 56.25 0.6806 54.23
110 0.6876 59.38 0.6820 53.98
120 0.6767 53.12 0.6831 53.46
130 0.6830 56.25 0.6868 51.73
140 0.6968 46.88 0.6878 50.19
150 0.6876 59.38 0.6944 50.42
160 0.7010 40.62 0.7071 52.15
170 0.6661 68.75 0.6882 50.74
180 0.6904 46.88 0.6961 51.32
190 0.6955 50.00 0.6993 52.05
200 0.6769 62.50 0.6872 52.72
210 0.6884 50.00 0.6848 53.93
220 0.6786 56.25 0.6972 52.51
230 0.7157 34.38 0.7210 52.54
240 0.6980 50.00 0.6936 51.43
250 0.7188 50.00 0.7124 52.71
260 0.6444 62.50 0.6486 53.90
270 0.6884 43.75 0.6981 55.08
280 0.7136 46.88 0.7077 54.52
290 0.6846 62.50 0.6819 53.55
300 0.6883 53.12 0.6918 52.51
310 0.6764 53.12 0.6874 50.90
