batch class_loss class_acc conf_loss conf
0 0.7283 40.62 0.7180 52.50
10 0.7028 50.00 0.7129 50.94
20 0.6964 40.62 0.7026 48.32
30 0.7001 43.75 0.6913 47.46
40 0.6952 50.00 0.7070 48.56
50 0.6820 59.38 0.6798 51.58
60 0.7161 46.88 0.6969 51.25
70 0.7163 46.88 0.7046 49.04
80 0.7076 43.75 0.7067 49.51
90 0.7051 50.00 0.6832 46.51
100 0.6644 62.50 0.7234 47.59
110 0.7029 56.25 0.6925 50.92
120 0.6858 59.38 0.6775 51.86
130 0.6935 56.25 0.7140 48.97
140 0.7265 40.62 0.6975 47.98
150 0.6859 53.12 0.7299 45.53
160 0.7007 43.75 0.6708 49.42
170 0.6877 56.25 0.7014 52.82
180 0.6886 59.38 0.6849 51.16
190 0.6805 56.25 0.6857 50.29
200 0.6872 56.25 0.7052 47.71
210 0.7070 37.50 0.6964 51.40
220 0.7279 37.50 0.6994 51.94
230 0.7139 46.88 0.7044 51.15
240 0.7018 53.12 0.7043 50.96
250 0.6734 62.50 0.6993 50.75
260 0.6473 68.75 0.7234 46.17
270 0.7232 34.38 0.6871 46.99
280 0.6945 46.88 0.6967 48.82
290 0.7549 34.38 0.7113 52.05
300 0.6997 50.00 0.7039 48.89
310 0.6893 56.25 0.7050 47.65
