batch class_loss class_acc conf_loss conf
0 0.6692 78.12 0.6720 51.59
10 0.6882 53.12 0.6916 51.38
20 0.7360 34.38 0.7067 51.43
30 0.6779 59.38 0.6945 51.66
40 0.6959 62.50 0.6967 51.96
50 0.6867 53.12 0.6947 54.63
60 0.6709 56.25 0.6953 55.29
70 0.6987 59.38 0.6912 52.89
80 0.7106 43.75 0.7078 53.99
90 0.6834 46.88 0.7008 53.46
100 0.6952 53.12 0.6782 53.11
110 0.6956 56.25 0.6817 54.06
120 0.6771 65.62 0.7081 50.52
130 0.6953 53.12 0.6861 48.89
140 0.7075 56.25 0.7009 50.80
150 0.6685 59.38 0.6589 53.79
160 0.6947 50.00 0.6954 54.60
170 0.6680 68.75 0.6676 53.34
180 0.7208 40.62 0.7162 53.27
190 0.6844 59.38 0.7029 49.93
200 0.7086 40.62 0.7108 52.78
210 0.6919 56.25 0.7006 52.15
220 0.6828 53.12 0.7129 52.24
230 0.6849 50.00 0.6599 53.13
240 0.6790 53.12 0.6886 50.94
250 0.6932 40.62 0.6959 50.31
260 0.7202 40.62 0.7013 52.15
270 0.6988 50.00 0.7019 52.07
280 0.7255 40.62 0.7065 51.00
290 0.6838 53.12 0.7025 52.38
300 0.6904 59.38 0.7069 51.78
310 0.7084 46.88 0.6745 48.89
