batch class_loss class_acc conf_loss conf
0 0.6838 50.00 0.6868 48.86
10 0.6964 46.88 0.6714 49.48
20 0.6905 50.00 0.6998 50.31
30 0.7049 43.75 0.7040 53.12
40 0.6994 43.75 0.7206 52.64
50 0.6847 56.25 0.6940 50.99
60 0.7193 46.88 0.6917 50.06
70 0.6864 59.38 0.7125 53.81
80 0.6836 59.38 0.6961 54.82
90 0.7018 50.00 0.6989 53.39
100 0.6630 62.50 0.6931 53.27
110 0.6735 56.25 0.6750 55.24
120 0.6912 46.88 0.6917 52.40
130 0.7150 40.62 0.7051 49.43
140 0.6915 50.00 0.7090 45.90
150 0.6794 46.88 0.6910 47.46
160 0.6945 43.75 0.6771 47.54
170 0.6817 68.75 0.6987 47.66
180 0.6971 50.00 0.7023 50.87
190 0.6943 50.00 0.7056 50.44
200 0.6860 56.25 0.6865 51.52
210 0.7073 43.75 0.6931 48.59
220 0.6893 53.12 0.6791 48.56
230 0.6833 50.00 0.6795 46.74
240 0.6949 46.88 0.6827 45.48
250 0.6944 50.00 0.6755 49.24
260 0.7036 46.88 0.7012 51.68
270 0.6851 53.12 0.6857 50.56
280 0.7039 50.00 0.6992 49.40
290 0.7117 50.00 0.6826 50.55
300 0.6925 56.25 0.6949 50.08
310 0.7108 43.75 0.7200 51.34
