batch class_loss class_acc conf_loss conf
0 0.6795 56.25 0.6974 48.17
10 0.7175 31.25 0.6910 49.68
20 0.7100 43.75 0.6975 49.88
30 0.6893 56.25 0.7022 51.37
40 0.6868 56.25 0.6737 54.19
50 0.6896 50.00 0.6837 56.40
60 0.6751 50.00 0.7033 57.16
70 0.7055 43.75 0.7030 54.29
80 0.7060 43.75 0.7006 50.46
90 0.7059 40.62 0.6790 47.46
100 0.7146 40.62 0.6928 47.80
110 0.7043 53.12 0.6974 50.88
120 0.6743 53.12 0.6858 53.55
130 0.6899 53.12 0.6957 54.27
140 0.6815 56.25 0.6884 54.66
150 0.6956 46.88 0.6855 54.09
160 0.6757 65.62 0.6831 52.45
170 0.6799 59.38 0.6778 52.71
180 0.7052 43.75 0.7106 54.57
190 0.7013 50.00 0.7000 54.64
200 0.6859 62.50 0.6715 53.88
210 0.6822 56.25 0.6981 54.20
220 0.6564 59.38 0.6661 53.80
230 0.6481 59.38 0.6764 54.62
240 0.6717 59.38 0.6613 55.99
250 0.7026 50.00 0.6890 53.75
260 0.6928 50.00 0.7102 50.38
270 0.6938 46.88 0.7035 51.12
280 0.6889 43.75 0.7027 52.26
290 0.6791 53.12 0.6885 52.74
300 0.6788 59.38 0.6618 53.89
310 0.6989 37.50 0.7157 54.42
