batch class_loss class_acc conf_loss conf
0 0.7049 34.38 0.6739 42.66
10 0.6866 62.50 0.7186 47.22
20 0.6997 46.88 0.6965 52.00
30 0.6952 46.88 0.7057 52.17
40 0.6942 50.00 0.7033 49.76
50 0.7033 50.00 0.6993 46.78
60 0.7065 37.50 0.6830 48.68
70 0.6897 56.25 0.6934 50.75
80 0.7059 43.75 0.6909 50.79
90 0.7182 28.12 0.6839 49.72
100 0.6891 50.00 0.6837 47.81
110 0.6733 68.75 0.6978 48.44
120 0.6839 53.12 0.6874 51.57
130 0.7004 46.88 0.7025 50.51
140 0.6970 56.25 0.6958 49.19
150 0.6749 62.50 0.6886 51.64
160 0.6867 43.75 0.6935 50.76
170 0.6956 46.88 0.6958 49.85
180 0.6852 59.38 0.6955 50.86
190 0.7182 34.38 0.7061 52.54
200 0.6736 65.62 0.6739 53.99
210 0.7135 37.50 0.7167 54.06
220 0.6903 50.00 0.6981 48.73
230 0.6749 65.62 0.7046 48.06
240 0.7294 40.62 0.7152 52.66
250 0.7084 50.00 0.7219 55.29
260 0.7046 37.50 0.7008 52.68
270 0.6871 59.38 0.6950 50.72
280 0.7059 50.00 0.6886 51.44
290 0.7099 50.00 0.7004 52.53
300 0.6898 53.12 0.6930 52.07
310 0.6669 68.75 0.6903 50.91
