batch class_loss class_acc conf_loss conf
0 0.7017 46.88 0.7166 46.99
10 0.7038 56.25 0.6986 43.20
20 0.6905 62.50 0.7112 45.54
30 0.6889 40.62 0.6900 49.66
40 0.6800 50.00 0.7458 46.76
50 0.7233 43.75 0.7448 49.75
60 0.6848 46.88 0.7076 50.29
70 0.6765 59.38 0.6871 52.79
80 0.6938 50.00 0.6899 52.67
90 0.6986 37.50 0.6672 48.46
100 0.7220 31.25 0.6549 47.28
110 0.6875 62.50 0.7157 48.58
120 0.6922 53.12 0.7036 46.13
130 0.7368 37.50 0.7213 52.25
140 0.6967 50.00 0.7216 53.70
150 0.7030 46.88 0.7203 47.04
160 0.7065 37.50 0.6712 48.90
170 0.7194 43.75 0.7123 51.62
180 0.6924 56.25 0.7557 49.41
190 0.7054 53.12 0.7005 47.39
200 0.6947 46.88 0.6979 51.30
210 0.6996 59.38 0.6859 54.92
220 0.6836 50.00 0.6991 55.94
230 0.6794 50.00 0.6814 50.40
240 0.7001 53.12 0.6958 46.76
250 0.6890 62.50 0.7048 47.93
260 0.6947 53.12 0.6990 50.23
270 0.6814 65.62 0.6671 52.35
280 0.7044 37.50 0.7037 50.68
290 0.6837 59.38 0.6987 46.30
300 0.7066 31.25 0.6656 44.98
310 0.6988 50.00 0.6900 41.63
