batch class_loss class_acc conf_loss conf
0 0.6907 46.88 0.6924 48.86
10 0.6900 46.88 0.6958 47.51
20 0.7200 37.50 0.6903 50.33
30 0.6813 56.25 0.6886 51.00
40 0.6942 40.62 0.7012 50.69
50 0.7082 40.62 0.6934 50.75
60 0.7060 50.00 0.6925 49.79
70 0.7000 53.12 0.6811 47.88
80 0.7022 40.62 0.6872 49.28
90 0.6902 59.38 0.6829 53.02
100 0.7006 50.00 0.7030 55.51
110 0.6832 62.50 0.6779 51.91
120 0.6829 46.88 0.6905 48.62
130 0.6891 50.00 0.6933 47.57
140 0.6953 50.00 0.6940 50.81
150 0.6965 53.12 0.6902 51.10
160 0.6746 62.50 0.6861 51.03
170 0.6984 46.88 0.7002 50.88
180 0.6889 56.25 0.6871 52.48
190 0.7055 43.75 0.7057 52.15
200 0.6877 59.38 0.6903 50.51
210 0.6815 65.62 0.6887 51.30
220 0.7003 37.50 0.6741 50.36
230 0.6816 68.75 0.7166 45.15
240 0.6912 56.25 0.6833 46.83
250 0.6804 65.62 0.6871 49.96
260 0.6908 53.12 0.7011 50.98
270 0.6943 53.12 0.7051 49.25
280 0.6876 56.25 0.6801 49.54
290 0.6905 50.00 0.6979 51.03
300 0.6906 53.12 0.6923 51.32
310 0.6828 50.00 0.6872 51.80
