batch class_loss class_acc conf_loss conf
0 0.6941 46.88 0.6812 47.87
10 0.7018 50.00 0.6935 48.22
20 0.6864 59.38 0.6809 50.26
30 0.6811 56.25 0.6818 51.80
40 0.6847 59.38 0.7027 50.01
50 0.6940 53.12 0.6820 48.35
60 0.6738 59.38 0.7084 49.92
70 0.7181 28.12 0.7008 51.88
80 0.7346 31.25 0.6957 48.61
90 0.7020 53.12 0.6951 47.22
100 0.6959 46.88 0.6881 46.35
110 0.7028 34.38 0.6792 48.34
120 0.6921 53.12 0.6899 49.85
130 0.6881 56.25 0.6839 50.32
140 0.6978 40.62 0.6892 49.93
150 0.7006 50.00 0.6955 48.64
160 0.6923 46.88 0.6905 52.21
170 0.6829 56.25 0.6817 52.48
180 0.6929 53.12 0.6984 50.64
190 0.7172 37.50 0.6970 49.31
200 0.7008 50.00 0.7017 48.45
210 0.7056 40.62 0.6931 48.09
220 0.6803 68.75 0.7001 49.62
230 0.6652 53.12 0.6650 51.47
240 0.6748 68.75 0.6770 52.40
250 0.6800 56.25 0.6992 52.38
260 0.7034 56.25 0.6894 51.58
270 0.6874 53.12 0.6882 50.84
280 0.6873 53.12 0.6935 49.05
290 0.6971 40.62 0.6934 49.89
300 0.6764 56.25 0.6719 50.84
310 0.6975 37.50 0.6812 49.96
