batch class_loss class_acc conf_loss conf
0 0.6900 56.25 0.6849 49.76
10 0.6903 59.38 0.7015 50.05
20 0.7060 43.75 0.6950 52.90
30 0.6832 62.50 0.6747 53.64
40 0.7116 46.88 0.7262 53.26
50 0.6588 75.00 0.6697 52.18
60 0.7196 37.50 0.7098 53.32
70 0.6830 43.75 0.6853 51.79
80 0.6688 71.88 0.7014 48.89
90 0.6907 65.62 0.6982 49.69
100 0.7142 40.62 0.7087 51.29
110 0.7103 46.88 0.7030 50.52
120 0.6858 62.50 0.6982 49.06
130 0.6877 53.12 0.7009 49.46
140 0.6909 53.12 0.6918 49.05
150 0.6879 56.25 0.6966 49.52
160 0.6869 56.25 0.6851 50.22
170 0.6790 56.25 0.6883 51.47
180 0.6881 56.25 0.6884 51.13
190 0.6784 53.12 0.6931 51.50
200 0.6612 65.62 0.6796 52.98
210 0.6786 62.50 0.6682 54.33
220 0.6953 46.88 0.7164 53.42
230 0.6964 56.25 0.6957 50.77
240 0.6926 40.62 0.6933 50.11
250 0.6893 53.12 0.6721 50.30
260 0.6874 50.00 0.6888 49.53
270 0.7002 50.00 0.7058 50.11
280 0.7068 46.88 0.6946 52.09
290 0.6922 50.00 0.7000 52.34
300 0.7141 46.88 0.7129 51.71
310 0.6921 56.25 0.6990 51.21
