batch class_loss class_acc conf_loss conf
0 0.6705 50.00 0.7239 46.98
10 0.7406 43.75 0.6884 48.97
20 0.7036 43.75 0.7155 53.09
30 0.7109 46.88 0.6980 48.75
40 0.6842 62.50 0.7093 46.42
50 0.6677 62.50 0.6995 50.34
60 0.7098 50.00 0.6905 51.22
70 0.7038 53.12 0.7013 50.97
80 0.6864 56.25 0.7137 51.37
90 0.7061 46.88 0.6871 49.88
100 0.7009 43.75 0.6761 48.62
110 0.7084 46.88 0.6632 50.00
120 0.6982 50.00 0.6744 50.59
130 0.6911 46.88 0.7007 52.46
140 0.7101 56.25 0.6932 55.02
150 0.7049 50.00 0.6958 51.83
160 0.6732 68.75 0.6916 47.23
170 0.7199 37.50 0.6891 48.56
180 0.6977 62.50 0.7700 50.51
190 0.6683 71.88 0.6761 51.21
200 0.6882 53.12 0.7072 48.23
210 0.7029 40.62 0.6820 49.88
220 0.6959 50.00 0.6733 48.62
230 0.6880 56.25 0.7056 48.13
240 0.7077 34.38 0.6935 49.61
250 0.6826 62.50 0.6899 49.26
260 0.7002 40.62 0.6808 49.05
270 0.6956 46.88 0.6860 48.20
280 0.6990 50.00 0.7168 48.07
290 0.6862 62.50 0.7079 47.18
300 0.7025 50.00 0.6950 49.77
310 0.6975 46.88 0.6980 48.00
