batch class_loss class_acc conf_loss conf
0 0.6938 46.88 0.7028 54.02
10 0.6880 50.00 0.6833 50.63
20 0.7294 43.75 0.7039 50.30
30 0.6915 50.00 0.6985 50.17
40 0.6920 53.12 0.6933 48.58
50 0.6789 62.50 0.6904 50.03
60 0.6871 46.88 0.6849 52.56
70 0.7127 43.75 0.7040 51.95
80 0.7036 43.75 0.7000 47.51
90 0.6926 62.50 0.7177 45.72
100 0.6945 40.62 0.6820 48.10
110 0.6838 59.38 0.6969 50.31
120 0.7005 56.25 0.6930 54.58
130 0.7063 50.00 0.6978 52.57
140 0.6856 53.12 0.6916 48.22
150 0.7323 37.50 0.6894 49.86
160 0.6808 65.62 0.6969 49.95
170 0.6948 50.00 0.6942 49.75
180 0.6926 50.00 0.6955 50.73
190 0.6862 59.38 0.6873 52.53
200 0.6880 62.50 0.6963 50.74
210 0.7075 34.38 0.6998 51.67
220 0.6935 50.00 0.7002 50.37
230 0.6856 59.38 0.6953 50.61
240 0.6850 59.38 0.6953 50.22
250 0.6738 68.75 0.7004 48.48
260 0.7066 46.88 0.6782 49.58
270 0.6745 62.50 0.7078 51.47
280 0.6949 53.12 0.7117 51.74
290 0.7040 37.50 0.7040 51.71
300 0.6932 46.88 0.6866 49.70
310 0.6851 62.50 0.7190 48.19
