batch class_loss class_acc conf_loss conf
0 0.0209 100.00 0.0418 96.18
10 0.0456 100.00 0.0340 96.88
20 0.0980 93.75 0.0880 96.66
30 0.0118 100.00 0.0152 98.54
40 0.1416 96.88 0.1728 98.39
50 0.0057 100.00 0.0094 99.08
60 0.0443 96.88 0.0830 98.46
70 0.0389 100.00 0.0210 98.12
80 0.0077 100.00 0.0126 98.77
90 0.0036 100.00 0.0079 99.22
100 0.0940 93.75 0.1976 98.77
110 0.0234 100.00 0.0179 98.31
120 0.0030 100.00 0.0137 98.68
130 0.2756 90.62 0.3201 97.83
140 0.0327 96.88 0.1210 98.53
150 0.0222 100.00 0.0191 98.15
160 0.0713 96.88 0.0587 98.20
170 0.0248 100.00 0.0162 98.43
180 0.1323 96.88 0.1628 97.60
190 0.1627 93.75 0.1709 97.85
200 0.1148 96.88 0.0843 97.64
210 0.0147 100.00 0.0246 97.65
220 0.0045 100.00 0.0078 99.23
230 0.1173 96.88 0.0898 97.84
240 0.0614 96.88 0.0722 98.51
250 0.0068 100.00 0.0104 98.98
260 0.0143 100.00 0.0182 98.30
270 0.0148 100.00 0.0145 98.60
280 0.0563 96.88 0.1520 99.03
290 0.0231 100.00 0.0186 98.20
300 0.1095 96.88 0.0949 95.91
310 0.1113 96.88 0.0973 98.14
320 0.0321 100.00 0.0230 97.81
330 0.0292 100.00 0.0217 97.92
340 0.0192 100.00 0.0364 96.70
350 0.0348 100.00 0.0211 98.03
360 0.1617 93.75 0.1529 98.41
370 0.0925 93.75 0.1553 97.92
380 0.0496 96.88 0.1154 98.13
390 0.1037 96.88 0.0712 97.72
400 0.1552 90.62 0.3168 97.10
410 0.1645 93.75 0.1628 96.86
420 0.2410 90.62 0.2471 95.83
430 0.0376 100.00 0.0289 97.30
440 0.0137 100.00 0.0209 98.04
450 0.2886 90.62 0.2322 96.97
460 0.1657 96.88 0.0845 97.36
470 0.0551 96.88 0.0437 96.19
480 0.0163 100.00 0.0268 97.60
490 0.0386 100.00 0.0251 97.65
500 0.1647 90.62 0.2385 98.31
510 0.0014 100.00 0.0056 99.45
520 0.0129 100.00 0.0145 98.59
530 0.0719 96.88 0.0777 97.85
540 0.0580 96.88 0.1025 99.03
550 0.0035 100.00 0.0175 98.32
560 0.2751 96.88 0.1124 96.49
570 0.1448 96.88 0.1933 98.68
580 0.0279 100.00 0.0117 98.87
590 0.0185 100.00 0.0118 98.85
600 0.0509 100.00 0.0185 98.24
610 0.0143 100.00 0.0231 97.82
620 0.0027 100.00 0.0112 98.92
630 0.1462 96.88 0.1487 98.07
640 0.0286 100.00 0.0294 97.32
650 0.0386 100.00 0.0281 97.40
660 0.0434 96.88 0.0556 97.33
670 0.0008 100.00 0.0112 98.90
680 0.0413 96.88 0.0583 98.35
690 0.0148 100.00 0.0161 98.48
700 0.0233 100.00 0.0244 97.75
710 0.0130 100.00 0.0172 98.35
720 0.0252 100.00 0.0245 97.71
730 0.0618 96.88 0.0856 96.99
740 0.0244 100.00 0.0356 97.21
750 0.3502 93.75 0.3022 98.52
760 0.1403 96.88 0.0973 97.84
770 0.0174 100.00 0.0108 98.95
780 0.0371 96.88 0.0928 98.13
790 0.2293 96.88 0.1958 98.07
800 0.0432 96.88 0.1189 97.09
810 0.0166 100.00 0.0119 98.85
820 0.0232 100.00 0.0173 98.34
830 0.0082 100.00 0.0235 97.89
840 0.0644 96.88 0.1380 98.51
850 0.2036 96.88 0.1225 99.03
860 0.0047 100.00 0.0134 98.71
870 0.0941 96.88 0.0833 97.36
880 0.0324 100.00 0.0174 98.31
890 0.0155 100.00 0.0309 97.57
900 0.0358 100.00 0.0205 98.04
910 0.0342 96.88 0.1197 99.08
920 0.0160 100.00 0.0139 98.66
930 0.2481 96.88 0.1362 98.64
940 0.0260 96.88 0.2111 99.02
950 0.0762 96.88 0.1300 97.08
960 0.1656 93.75 0.1830 97.26
970 0.0076 100.00 0.0101 99.00
980 0.0307 100.00 0.0167 98.40
990 0.0145 100.00 0.0220 97.99
1000 0.0452 96.88 0.1113 99.03
1010 0.0128 100.00 0.0106 98.97
1020 0.0312 100.00 0.0406 96.30
1030 0.1977 93.75 0.2688 98.46
1040 0.1632 87.50 0.3319 97.60
1050 0.0075 100.00 0.0182 98.25
1060 0.0037 100.00 0.0240 97.74
1070 0.0533 100.00 0.0249 97.66
1080 0.0486 100.00 0.0162 98.44
1090 0.0559 96.88 0.0873 97.93
1100 0.0923 93.75 0.1885 98.16
1110 0.1710 96.88 0.0870 98.25
1120 0.1399 93.75 0.2115 97.49
1130 0.0628 96.88 0.1243 98.82
1140 0.0271 100.00 0.0346 96.87
1150 0.1867 93.75 0.1636 97.81
1160 0.0032 100.00 0.0122 98.80
1170 0.0175 100.00 0.0112 98.90
1180 0.1117 96.88 0.1109 97.91
1190 0.0364 96.88 0.1286 98.44
1200 0.0698 96.88 0.0564 97.55
1210 0.0949 96.88 0.0742 97.40
1220 0.0887 96.88 0.0840 97.22
1230 0.0637 96.88 0.0664 96.97
1240 0.0118 100.00 0.0253 97.65
1250 0.0014 100.00 0.0163 98.43
1260 0.0264 100.00 0.0257 97.64
1270 0.0226 100.00 0.0186 98.22
1280 0.0715 96.88 0.0952 98.47
1290 0.0103 100.00 0.0120 98.84
1300 0.1084 93.75 0.1747 98.75
1310 0.0207 100.00 0.0092 99.10
1320 0.2188 93.75 0.1694 97.65
1330 0.0890 96.88 0.0965 98.43
1340 0.0251 100.00 0.0291 97.57
1350 0.0045 100.00 0.0216 98.10
1360 0.0648 100.00 0.0305 97.25
1370 0.0127 100.00 0.0245 97.78
1380 0.1564 96.88 0.0924 98.83
1390 0.0024 100.00 0.0119 98.84
1400 0.0058 100.00 0.0086 99.16
1410 0.0060 100.00 0.0129 98.76
1420 0.0624 96.88 0.1450 98.20
1430 0.0132 100.00 0.0224 97.85
1440 0.1568 93.75 0.1639 97.20
1450 0.0591 96.88 0.1460 96.87
1460 0.0917 96.88 0.0765 97.75
1470 0.0051 100.00 0.0150 98.56
1480 0.2215 96.88 0.1119 97.49
1490 0.0177 100.00 0.0256 97.64
1500 0.0051 100.00 0.0182 98.26
