batch class_loss class_acc conf_loss conf
0 0.0170 100.00 0.0336 96.86
10 0.1235 96.88 0.1049 96.51
20 0.3864 87.50 0.3118 93.19
30 0.1219 96.88 0.0961 95.77
40 0.0054 100.00 0.0295 97.20
50 0.0533 96.88 0.0614 96.42
60 0.0951 96.88 0.1165 96.71
70 0.0672 100.00 0.0387 96.35
80 0.1406 93.75 0.1233 97.48
90 0.0222 100.00 0.0257 97.55
100 0.0552 96.88 0.0929 97.81
110 0.0348 100.00 0.0319 96.98
120 0.1198 96.88 0.1673 96.30
130 0.1011 96.88 0.0907 97.40
140 0.0459 100.00 0.0261 97.50
150 0.1860 90.62 0.1985 95.22
160 0.0716 96.88 0.1116 96.86
170 0.2525 90.62 0.3669 96.97
180 0.0380 100.00 0.0382 96.44
190 0.0426 100.00 0.0306 97.11
200 0.0555 96.88 0.1374 98.10
210 0.0409 100.00 0.0182 98.23
220 0.1116 96.88 0.1233 97.70
230 0.0402 100.00 0.0194 98.13
240 0.0896 96.88 0.0876 97.27
250 0.1035 96.88 0.1055 97.69
260 0.1133 93.75 0.1913 97.72
270 0.1015 96.88 0.0913 96.96
280 0.1457 93.75 0.1822 97.93
290 0.0750 93.75 0.2125 97.18
300 0.0496 100.00 0.0355 96.68
310 0.0417 100.00 0.0452 95.86
320 0.1210 93.75 0.1486 96.62
330 0.0719 96.88 0.0707 96.95
340 0.1216 96.88 0.1304 95.40
350 0.0331 100.00 0.0305 97.05
360 0.3459 93.75 0.2009 97.25
370 0.1028 96.88 0.1099 97.60
380 0.2227 90.62 0.2486 97.20
390 0.0577 96.88 0.0980 97.67
400 0.0546 96.88 0.1082 97.65
410 0.0877 96.88 0.0734 95.63
420 0.2496 93.75 0.1469 95.04
430 0.0480 100.00 0.0525 95.13
440 0.2811 96.88 0.1470 98.31
450 0.0196 100.00 0.0229 97.80
460 0.0028 100.00 0.0186 98.19
470 0.0397 100.00 0.0263 97.49
480 0.0188 100.00 0.0216 97.93
490 0.0470 96.88 0.0871 98.28
500 0.0702 96.88 0.0680 96.48
510 0.0810 96.88 0.0902 97.14
520 0.1067 96.88 0.0647 97.06
530 0.0353 96.88 0.1607 98.43
540 0.0351 100.00 0.0378 96.53
550 0.0261 100.00 0.0202 98.13
560 0.0571 96.88 0.1077 98.36
570 0.0133 100.00 0.0219 97.93
580 0.2864 93.75 0.1668 97.84
590 0.0579 96.88 0.0894 96.87
600 0.2028 96.88 0.0807 97.03
610 0.0439 100.00 0.0240 97.70
620 0.1009 96.88 0.1825 98.23
630 0.0669 96.88 0.1081 96.31
640 0.3433 90.62 0.3457 97.34
650 0.3714 87.50 0.2876 94.88
660 0.0815 93.75 0.2123 96.98
670 0.3419 93.75 0.1402 97.00
680 0.0117 100.00 0.0303 97.09
690 0.2837 90.62 0.3147 97.12
700 0.2065 93.75 0.2652 97.31
710 0.1192 96.88 0.0911 98.27
720 0.0250 100.00 0.0252 97.58
730 0.1922 90.62 0.2263 96.85
740 0.0560 96.88 0.0827 97.24
750 0.6758 90.62 0.4030 97.26
760 0.0489 96.88 0.0670 96.17
770 0.0847 96.88 0.0860 95.26
780 0.3202 87.50 0.3439 97.66
790 0.0563 96.88 0.0958 98.44
800 0.1871 93.75 0.0805 96.86
810 0.0399 100.00 0.0177 98.27
820 0.1886 90.62 0.2209 94.49
830 0.0019 100.00 0.0242 97.65
840 0.0037 100.00 0.0226 97.81
850 0.0287 100.00 0.0193 98.10
860 0.1218 93.75 0.1898 97.26
870 0.0327 100.00 0.0173 98.33
880 0.0680 96.88 0.1866 98.19
890 0.1411 96.88 0.1130 97.89
900 0.1600 96.88 0.0701 97.92
910 0.0570 100.00 0.0248 97.61
920 0.0263 100.00 0.0303 97.10
930 0.0464 96.88 0.1097 96.68
940 0.0614 96.88 0.1127 97.00
950 0.0659 100.00 0.0551 95.17
960 0.0064 100.00 0.0267 97.42
970 0.1000 96.88 0.0823 97.83
980 0.0868 96.88 0.0923 97.06
990 0.0704 96.88 0.1581 97.44
1000 0.0815 96.88 0.1423 98.23
1010 0.2300 96.88 0.1812 97.15
1020 0.1670 93.75 0.1387 97.07
1030 0.0209 100.00 0.0182 98.23
1040 0.0127 100.00 0.0286 97.26
1050 0.1609 96.88 0.0891 96.66
1060 0.0110 100.00 0.0204 98.02
1070 0.1258 90.62 0.2307 97.22
1080 0.0450 100.00 0.0287 97.28
1090 0.0051 100.00 0.0219 97.87
1100 0.1501 96.88 0.0970 96.45
1110 0.2503 96.88 0.1310 98.38
1120 0.1770 93.75 0.2428 97.75
1130 0.0183 100.00 0.0400 96.71
1140 0.1316 96.88 0.2045 97.12
1150 0.0074 100.00 0.0245 97.65
1160 0.0429 96.88 0.1248 97.32
1170 0.3693 93.75 0.1855 97.37
1180 0.0152 100.00 0.0220 97.87
1190 0.0256 100.00 0.0324 96.98
1200 0.1117 96.88 0.1386 96.59
1210 0.1445 96.88 0.0720 97.74
1220 0.0038 100.00 0.0189 98.16
1230 0.0266 100.00 0.0354 96.63
1240 0.0861 96.88 0.0891 97.78
1250 0.0132 100.00 0.0139 98.63
1260 0.0368 100.00 0.0191 98.16
1270 0.0654 96.88 0.0921 95.98
1280 0.1377 93.75 0.2462 97.75
1290 0.1275 96.88 0.0851 97.14
1300 0.0139 100.00 0.0266 97.62
1310 0.0966 96.88 0.1269 96.91
1320 0.0040 100.00 0.0313 97.04
1330 0.0208 100.00 0.0194 98.13
1340 0.0457 100.00 0.0291 97.29
1350 0.0431 96.88 0.0847 98.24
1360 0.2316 93.75 0.2789 98.25
1370 0.0342 100.00 0.0307 97.13
1380 0.0273 100.00 0.0244 97.68
1390 0.0172 100.00 0.0242 97.70
1400 0.0807 96.88 0.1001 96.16
1410 0.0356 100.00 0.0311 97.06
1420 0.0427 96.88 0.0901 96.88
1430 0.0389 96.88 0.1539 98.50
1440 0.0115 100.00 0.0132 98.70
1450 0.0022 100.00 0.0167 98.36
1460 0.0602 100.00 0.0305 97.09
1470 0.3121 84.38 0.4350 96.18
1480 0.2115 90.62 0.1714 94.44
1490 0.1304 96.88 0.0803 95.64
1500 0.2728 93.75 0.2708 96.97
1510 0.3236 87.50 0.3711 96.46
1520 0.0188 100.00 0.0341 96.87
1530 0.1795 93.75 0.2321 97.95
1540 0.2441 87.50 0.2258 95.94
1550 0.0336 100.00 0.0400 96.22
1560 0.0259 100.00 0.0368 96.59
1570 0.0101 100.00 0.0398 96.38
1580 0.0631 96.88 0.0791 97.12
1590 0.1840 93.75 0.1312 97.12
1600 0.0283 100.00 0.0296 97.29
1610 0.0044 100.00 0.0158 98.46
1620 0.0832 96.88 0.0860 97.12
1630 0.0501 100.00 0.0435 96.01
1640 0.0440 100.00 0.0410 96.34
1650 0.0223 100.00 0.0186 98.21
1660 0.0905 96.88 0.1186 96.94
1670 0.0176 100.00 0.0186 98.19
1680 0.3442 90.62 0.3508 95.95
1690 0.0139 100.00 0.0239 97.78
1700 0.1341 96.88 0.0981 97.79
1710 0.1877 93.75 0.1699 97.38
1720 0.0257 96.88 0.0897 97.83
1730 0.0236 100.00 0.0356 96.74
1740 0.0400 96.88 0.0991 97.73
1750 0.0209 100.00 0.0497 95.40
1760 0.0238 100.00 0.0312 97.07
1770 0.0095 100.00 0.0141 98.62
1780 0.0056 100.00 0.0130 98.72
1790 0.0122 100.00 0.0218 97.93
1800 0.0067 100.00 0.0152 98.54
1810 0.1309 96.88 0.1583 96.88
1820 0.0637 100.00 0.0298 97.17
1830 0.0744 96.88 0.1207 96.70
1840 0.0260 100.00 0.0532 95.28
1850 0.0130 100.00 0.0273 97.40
1860 0.0307 100.00 0.0238 97.72
1870 0.0350 100.00 0.0237 97.77
