batch class_loss class_acc conf_loss conf
0 0.6976 43.75 0.6896 51.41
10 0.7066 40.62 0.6841 48.08
20 0.6954 43.75 0.6884 48.11
30 0.7061 43.75 0.6863 47.54
40 0.7042 43.75 0.7015 49.22
50 0.6927 46.88 0.6912 49.62
60 0.6902 53.12 0.6984 47.20
70 0.7047 43.75 0.6900 47.95
80 0.6957 56.25 0.7153 47.30
90 0.7015 40.62 0.6859 47.43
100 0.7144 46.88 0.7124 50.17
110 0.6777 65.62 0.6796 52.23
120 0.6820 53.12 0.6883 55.18
130 0.7050 46.88 0.7333 53.82
140 0.7188 31.25 0.7134 50.03
150 0.7142 46.88 0.7084 49.74
160 0.6910 59.38 0.6913 49.47
170 0.7049 37.50 0.6927 50.40
180 0.6832 56.25 0.6863 51.92
190 0.6959 37.50 0.7146 50.14
200 0.6881 59.38 0.7123 47.86
210 0.6820 59.38 0.6935 49.75
220 0.6970 53.12 0.6973 52.91
230 0.7038 43.75 0.7072 52.26
240 0.6705 50.00 0.7055 55.32
250 0.7144 50.00 0.7064 56.28
260 0.6873 56.25 0.6947 53.07
270 0.6942 59.38 0.6874 51.70
280 0.7058 53.12 0.6956 55.69
290 0.7448 25.00 0.7555 55.33
300 0.6832 62.50 0.6973 50.21
310 0.7077 50.00 0.6971 48.83
