batch class_loss class_acc conf_loss conf
0 0.6904 56.25 0.6927 51.20
10 0.6880 46.88 0.6963 51.56
20 0.6751 71.88 0.6772 51.23
30 0.6733 50.00 0.6990 49.65
40 0.6761 62.50 0.6897 50.36
50 0.6969 50.00 0.6861 51.43
60 0.6982 53.12 0.6960 51.61
70 0.6982 46.88 0.7181 52.79
80 0.7065 37.50 0.7015 52.75
90 0.7060 43.75 0.6910 49.69
100 0.7039 34.38 0.6864 49.67
110 0.6855 59.38 0.7043 48.88
120 0.6821 59.38 0.6820 51.52
130 0.6854 65.62 0.6694 52.72
140 0.6936 46.88 0.6958 54.21
150 0.7182 37.50 0.7104 53.54
160 0.6924 46.88 0.7009 50.25
170 0.7126 37.50 0.6782 47.62
180 0.7053 46.88 0.6931 46.91
190 0.6858 53.12 0.6813 50.09
200 0.7069 46.88 0.7090 52.68
210 0.7053 43.75 0.7320 53.42
220 0.6874 50.00 0.6948 51.35
230 0.6960 46.88 0.7071 52.31
240 0.7049 50.00 0.7093 53.25
250 0.6999 56.25 0.6925 52.37
260 0.7036 37.50 0.7003 51.99
270 0.6631 62.50 0.6964 51.48
280 0.7029 31.25 0.7035 51.18
290 0.6841 43.75 0.6917 49.95
300 0.7062 46.88 0.6935 48.56
310 0.6757 56.25 0.6870 49.95
