batch class_loss class_acc conf_loss conf
0 0.7215 53.12 0.6994 49.23
10 0.6905 53.12 0.6864 53.18
20 0.7209 43.75 0.6701 48.56
30 0.6653 62.50 0.7080 48.18
40 0.6575 68.75 0.6622 51.54
50 0.6991 50.00 0.6948 51.29
60 0.7139 56.25 0.6967 50.52
70 0.7215 46.88 0.7034 52.71
80 0.6863 62.50 0.6867 53.54
90 0.7072 40.62 0.7266 55.43
100 0.7268 53.12 0.7211 51.56
110 0.6713 68.75 0.6937 49.10
120 0.7069 46.88 0.6652 50.08
130 0.6638 68.75 0.6855 51.67
140 0.7037 50.00 0.6940 52.99
150 0.6768 68.75 0.6964 50.09
160 0.6951 53.12 0.7000 49.56
170 0.7005 50.00 0.6792 50.15
180 0.7032 50.00 0.6702 49.32
190 0.6901 46.88 0.6981 48.23
200 0.7078 43.75 0.6900 49.95
210 0.6991 53.12 0.7050 49.23
220 0.6987 53.12 0.6943 46.98
230 0.6869 56.25 0.6836 48.58
240 0.6975 46.88 0.7263 50.51
250 0.6996 62.50 0.7003 53.94
260 0.6804 62.50 0.6858 50.81
270 0.6715 59.38 0.6886 48.36
280 0.7068 34.38 0.6913 47.19
290 0.6995 50.00 0.7027 48.70
300 0.6861 59.38 0.7015 49.47
310 0.7280 43.75 0.7016 51.49
