batch class_loss class_acc conf_loss conf
0 0.6918 50.00 0.7016 50.85
10 0.6822 50.00 0.6854 52.82
20 0.7138 62.50 0.7152 53.45
30 0.6884 68.75 0.6816 53.67
40 0.6756 56.25 0.6750 54.50
50 0.6762 65.62 0.6626 54.59
60 0.6605 56.25 0.6738 55.79
70 0.7356 37.50 0.7281 55.61
80 0.6822 56.25 0.6762 52.82
90 0.6881 59.38 0.7142 51.10
100 0.7137 53.12 0.6961 52.61
110 0.6478 62.50 0.6706 52.82
120 0.7031 46.88 0.7005 52.83
130 0.7037 46.88 0.6907 52.12
140 0.6905 59.38 0.7008 50.74
150 0.6955 62.50 0.6950 52.52
160 0.6996 50.00 0.6940 54.59
170 0.6655 68.75 0.6675 54.69
180 0.6847 56.25 0.6929 55.74
190 0.6813 53.12 0.6966 55.84
200 0.6637 59.38 0.6862 54.76
210 0.7332 40.62 0.7348 56.25
220 0.6779 37.50 0.6805 55.32
230 0.7153 59.38 0.7033 53.84
240 0.6474 65.62 0.6795 51.79
250 0.6733 56.25 0.6813 51.90
260 0.6780 56.25 0.6860 52.06
270 0.6493 71.88 0.6661 52.67
280 0.7348 31.25 0.7221 53.51
290 0.7002 46.88 0.6973 52.93
300 0.6748 71.88 0.6953 52.21
310 0.6974 50.00 0.7028 51.36
