batch class_loss class_acc conf_loss conf
0 0.6925 43.75 0.6956 50.53
10 0.6900 50.00 0.6962 51.37
20 0.6950 53.12 0.6898 51.90
30 0.7041 53.12 0.6890 53.39
40 0.6892 46.88 0.6970 53.06
50 0.6875 56.25 0.6835 52.72
60 0.6989 53.12 0.7102 52.09
70 0.7040 56.25 0.6848 52.61
80 0.6839 62.50 0.6739 53.97
90 0.7041 40.62 0.7284 55.83
100 0.6937 59.38 0.6889 54.03
110 0.6998 56.25 0.6951 53.07
120 0.6483 62.50 0.6660 55.34
130 0.7030 62.50 0.6945 55.94
140 0.7001 43.75 0.7105 53.85
150 0.6903 43.75 0.7040 53.25
160 0.6803 56.25 0.6812 53.99
170 0.6634 62.50 0.6614 54.56
180 0.7009 43.75 0.7149 54.42
190 0.6753 62.50 0.6855 52.33
200 0.6711 62.50 0.6869 52.12
210 0.6817 50.00 0.6838 52.06
220 0.6821 53.12 0.7012 51.56
230 0.6889 50.00 0.6898 51.83
240 0.7113 34.38 0.7041 51.82
250 0.6740 59.38 0.6780 50.84
260 0.6875 50.00 0.6811 51.38
270 0.6906 59.38 0.7078 51.70
280 0.6959 56.25 0.6965 51.45
290 0.6743 62.50 0.6819 51.53
300 0.6840 53.12 0.6959 52.29
310 0.6737 62.50 0.6777 53.09
