batch class_loss class_acc conf_loss conf
0 0.7153 34.38 0.7074 51.33
10 0.6638 71.88 0.7871 41.09
20 0.7050 56.25 0.6977 51.42
30 0.6896 50.00 0.6997 52.55
40 0.6721 59.38 0.6963 47.65
50 0.7088 40.62 0.7136 49.59
60 0.6895 50.00 0.6938 51.55
70 0.6798 59.38 0.7030 52.03
80 0.7343 40.62 0.7090 50.54
90 0.7255 53.12 0.7088 51.62
100 0.6834 62.50 0.6827 51.17
110 0.6856 68.75 0.6975 47.26
120 0.6813 53.12 0.6888 53.14
130 0.6987 53.12 0.6821 55.80
140 0.6815 56.25 0.6829 49.55
150 0.6793 65.62 0.7143 47.30
160 0.6767 50.00 0.6773 50.65
170 0.7096 46.88 0.6948 50.32
180 0.7187 37.50 0.7072 49.87
190 0.6876 59.38 0.6775 50.95
200 0.7076 46.88 0.6857 50.93
210 0.6902 65.62 0.6757 52.72
220 0.6982 56.25 0.7106 53.34
230 0.7109 50.00 0.6941 48.62
240 0.6958 56.25 0.6878 47.97
250 0.6699 65.62 0.6910 50.33
260 0.6789 62.50 0.6806 52.28
270 0.7057 43.75 0.6877 50.56
280 0.7028 53.12 0.7182 48.52
290 0.6947 50.00 0.6831 49.66
300 0.6958 50.00 0.6907 47.93
310 0.7073 46.88 0.7122 48.42
