batch class_loss class_acc conf_loss conf
0 0.6991 43.75 0.7009 52.55
10 0.6975 46.88 0.6904 50.78
20 0.6817 62.50 0.6799 51.08
30 0.7130 40.62 0.7111 53.76
40 0.6801 59.38 0.7062 50.98
50 0.6775 56.25 0.6968 51.27
60 0.6702 65.62 0.6863 51.68
70 0.6502 65.62 0.6885 51.32
80 0.6796 62.50 0.6792 52.94
90 0.7048 43.75 0.7062 54.51
100 0.6934 56.25 0.6891 54.02
110 0.6874 62.50 0.6740 53.95
120 0.6741 62.50 0.6828 53.33
130 0.6424 68.75 0.6582 54.56
140 0.7516 37.50 0.7423 56.52
150 0.6644 65.62 0.6626 54.64
160 0.7059 46.88 0.7148 54.49
170 0.7117 40.62 0.6877 52.40
180 0.6878 50.00 0.6851 51.91
190 0.6853 53.12 0.6960 51.53
200 0.6957 46.88 0.6877 50.87
210 0.7128 53.12 0.7080 50.62
220 0.7156 46.88 0.7118 51.41
230 0.6781 50.00 0.6865 49.30
240 0.6897 46.88 0.6869 49.95
250 0.6932 62.50 0.6877 50.20
260 0.6996 53.12 0.6898 50.27
270 0.7003 50.00 0.6895 51.73
280 0.6880 50.00 0.6824 52.62
290 0.7131 37.50 0.7005 51.66
300 0.6877 53.12 0.6957 48.87
310 0.7068 46.88 0.7026 50.06
