batch class_loss class_acc conf_loss conf
0 0.6927 50.00 0.6883 47.43
10 0.7124 37.50 0.6844 48.28
20 0.6962 43.75 0.6872 50.75
30 0.6994 34.38 0.6942 49.98
40 0.7002 40.62 0.6981 47.46
50 0.6745 65.62 0.7044 50.05
60 0.6870 53.12 0.6903 51.41
70 0.7055 53.12 0.6951 51.10
80 0.6960 43.75 0.6889 48.72
90 0.6939 50.00 0.6977 46.59
100 0.6921 56.25 0.7046 49.71
110 0.6994 46.88 0.6997 51.13
120 0.7055 53.12 0.7012 50.65
130 0.7142 53.12 0.6909 50.49
140 0.7097 56.25 0.6903 52.91
150 0.6868 56.25 0.6912 52.43
160 0.6852 59.38 0.7194 47.17
170 0.6981 43.75 0.6876 47.69
180 0.6858 50.00 0.6992 49.71
190 0.6955 56.25 0.6921 53.05
200 0.6951 46.88 0.6940 52.59
210 0.7102 50.00 0.6915 51.53
220 0.6982 50.00 0.6937 53.88
230 0.6929 53.12 0.6918 53.63
240 0.6990 46.88 0.6991 51.12
250 0.6904 53.12 0.7050 49.00
260 0.7017 53.12 0.7112 49.06
270 0.6913 53.12 0.6984 48.65
280 0.6918 53.12 0.6840 47.33
290 0.6718 59.38 0.6767 49.77
300 0.6902 50.00 0.6908 50.88
310 0.6832 56.25 0.7026 49.30
