batch class_loss class_acc conf_loss conf
0 0.6955 59.38 0.6800 51.94
10 0.6822 65.62 0.6755 53.60
20 0.6958 46.88 0.7060 56.13
30 0.6981 53.12 0.7029 54.81
40 0.6845 53.12 0.6803 51.87
50 0.7010 43.75 0.7111 50.05
60 0.6908 62.50 0.6852 49.96
70 0.6750 53.12 0.6746 54.51
80 0.6876 46.88 0.6901 52.97
90 0.6636 62.50 0.6761 52.73
100 0.6763 59.38 0.6831 53.35
110 0.7345 46.88 0.6900 51.35
120 0.6941 50.00 0.6949 48.94
130 0.6787 59.38 0.6837 49.76
140 0.6825 53.12 0.6723 51.75
150 0.6798 59.38 0.6807 52.60
160 0.6779 59.38 0.6904 54.15
170 0.6749 56.25 0.6756 52.82
180 0.7113 50.00 0.6997 51.01
190 0.6938 43.75 0.6930 49.63
200 0.6857 62.50 0.6985 50.59
210 0.7085 40.62 0.7036 53.44
220 0.6937 46.88 0.6910 52.65
230 0.6821 59.38 0.6916 50.19
240 0.6530 75.00 0.6762 50.41
250 0.6977 59.38 0.6912 50.92
260 0.7232 56.25 0.6825 53.27
270 0.6938 56.25 0.6874 54.00
280 0.7098 43.75 0.7086 54.72
290 0.6816 59.38 0.6864 54.04
300 0.6528 68.75 0.6537 55.24
310 0.6861 56.25 0.6788 55.34
