batch class_loss class_acc conf_loss conf
0 0.6548 71.88 0.6481 54.31
10 0.6863 56.25 0.7101 56.92
20 0.6599 50.00 0.6801 56.53
30 0.6773 46.88 0.6918 56.28
40 0.7299 46.88 0.7098 57.18
50 0.6445 65.62 0.6309 58.13
60 0.6683 53.12 0.6992 59.62
70 0.7616 40.62 0.7322 60.13
80 0.6772 62.50 0.6777 58.60
90 0.7140 53.12 0.6839 57.36
100 0.6978 50.00 0.6979 55.08
110 0.6902 46.88 0.6980 54.10
120 0.6735 62.50 0.6745 54.74
130 0.6517 59.38 0.6505 55.97
140 0.7124 53.12 0.7050 57.23
150 0.6670 56.25 0.6707 57.09
160 0.7108 50.00 0.6965 55.46
170 0.6793 50.00 0.6926 56.11
180 0.6816 56.25 0.6792 55.47
190 0.7335 50.00 0.7126 55.77
200 0.7458 37.50 0.7419 55.96
210 0.7457 34.38 0.7193 55.56
220 0.6680 46.88 0.6481 53.10
230 0.6620 59.38 0.6647 51.64
240 0.7175 40.62 0.7204 53.29
250 0.6723 43.75 0.6720 54.33
260 0.6886 56.25 0.7016 54.68
270 0.6643 56.25 0.6582 55.69
280 0.6826 56.25 0.6732 56.66
290 0.6433 65.62 0.6447 56.19
300 0.6436 56.25 0.6679 55.96
310 0.6450 59.38 0.6346 55.60
