batch class_loss class_acc conf_loss conf
0 0.7023 40.62 0.6973 50.74
10 0.6989 43.75 0.6962 48.66
20 0.6909 53.12 0.6945 48.47
30 0.6971 50.00 0.7074 53.74
40 0.7110 46.88 0.7141 55.43
50 0.6882 62.50 0.6763 52.65
60 0.7052 50.00 0.7156 49.35
70 0.7020 50.00 0.7306 48.45
80 0.7156 43.75 0.6900 44.96
90 0.6973 46.88 0.6929 49.38
100 0.6764 59.38 0.6794 53.61
110 0.6992 50.00 0.7003 52.32
120 0.6972 46.88 0.6901 50.78
130 0.6897 50.00 0.7210 47.42
140 0.6768 62.50 0.7126 49.97
150 0.7023 40.62 0.6890 50.06
160 0.7026 43.75 0.6970 50.34
170 0.6891 56.25 0.6905 50.33
180 0.6925 50.00 0.6907 48.48
190 0.6882 50.00 0.6818 48.47
200 0.6900 50.00 0.6939 50.92
210 0.7149 46.88 0.7013 51.03
220 0.6935 53.12 0.6947 48.37
230 0.6792 50.00 0.6977 48.31
240 0.6985 46.88 0.6866 50.45
250 0.7006 43.75 0.6865 51.53
260 0.6791 56.25 0.6897 49.97
270 0.6841 59.38 0.6989 50.27
280 0.6829 59.38 0.6845 50.14
290 0.6941 43.75 0.6958 54.19
300 0.6810 56.25 0.6805 53.22
310 0.6891 50.00 0.7012 51.32
