batch class_loss class_acc conf_loss conf
0 0.6745 62.50 0.6923 50.95
10 0.6813 59.38 0.6817 49.67
20 0.7111 43.75 0.6837 50.95
30 0.7211 40.62 0.7010 52.73
40 0.7255 34.38 0.7124 52.40
50 0.6756 56.25 0.7112 49.59
60 0.6953 50.00 0.6924 51.25
70 0.7155 34.38 0.7046 51.44
80 0.6871 59.38 0.6955 48.59
90 0.6771 59.38 0.7001 49.02
100 0.6846 59.38 0.6897 50.95
110 0.6913 53.12 0.6893 50.91
120 0.6989 46.88 0.6934 49.74
130 0.6840 56.25 0.7068 49.06
140 0.7013 43.75 0.6758 48.79
150 0.6945 50.00 0.6953 48.36
160 0.6778 62.50 0.6886 52.33
170 0.7088 40.62 0.7055 54.98
180 0.6781 53.12 0.6842 53.29
190 0.6959 53.12 0.6899 52.64
200 0.7220 43.75 0.6917 51.91
210 0.7149 40.62 0.6972 50.81
220 0.6874 50.00 0.6909 51.33
230 0.7178 25.00 0.7144 52.86
240 0.6873 56.25 0.6758 50.88
250 0.6808 53.12 0.6899 48.31
260 0.6692 75.00 0.7177 47.20
270 0.6958 46.88 0.6953 49.05
280 0.7102 46.88 0.6991 51.50
290 0.7060 40.62 0.7001 50.90
300 0.6962 46.88 0.6912 49.06
310 0.6869 59.38 0.6993 47.87
