batch class_loss class_acc conf_loss conf
0 0.6968 50.00 0.7002 52.72
10 0.6863 50.00 0.7060 51.26
20 0.6826 59.38 0.7210 49.95
30 0.7175 40.62 0.7006 51.14
40 0.6868 56.25 0.6910 51.36
50 0.7081 40.62 0.6959 50.74
60 0.7020 53.12 0.6921 47.90
70 0.6940 34.38 0.6647 47.69
80 0.7015 40.62 0.6823 48.23
90 0.6977 53.12 0.6970 51.33
100 0.6660 62.50 0.7291 49.64
110 0.6905 50.00 0.6981 51.12
120 0.6875 43.75 0.7004 50.12
130 0.6854 56.25 0.6979 49.37
140 0.6944 53.12 0.6995 47.74
150 0.6933 56.25 0.7121 48.16
160 0.6931 62.50 0.7101 51.84
170 0.7054 46.88 0.7053 49.95
180 0.6723 59.38 0.7067 48.89
190 0.7343 56.25 0.6794 52.04
200 0.7013 46.88 0.7061 48.42
210 0.6773 46.88 0.6839 47.48
220 0.6626 59.38 0.6455 52.04
230 0.6655 46.88 0.6478 53.16
240 0.7100 40.62 0.6813 51.53
250 0.7104 40.62 0.7020 50.37
260 0.7538 31.25 0.7170 52.06
270 0.7043 53.12 0.7053 52.55
280 0.7165 37.50 0.6923 49.46
290 0.7004 50.00 0.6880 48.86
300 0.7359 31.25 0.7175 51.93
310 0.6942 50.00 0.7047 51.20
