batch class_loss class_acc conf_loss conf
0 0.6832 56.25 0.6978 48.40
10 0.6874 53.12 0.6908 53.85
20 0.7130 50.00 0.7011 56.51
30 0.6987 43.75 0.7000 53.80
40 0.6776 59.38 0.6952 50.60
50 0.7116 50.00 0.6943 52.29
60 0.6937 50.00 0.6887 53.29
70 0.6986 50.00 0.6976 51.62
80 0.6903 43.75 0.6921 49.35
90 0.7019 50.00 0.6934 50.27
100 0.6707 65.62 0.6800 53.44
110 0.6858 56.25 0.6897 53.80
120 0.6830 56.25 0.7059 53.39
130 0.6605 56.25 0.6737 52.60
140 0.6853 56.25 0.6970 49.55
150 0.7277 34.38 0.6902 49.23
160 0.7078 40.62 0.6915 49.15
170 0.7001 43.75 0.6918 49.89
180 0.6950 56.25 0.6992 51.15
190 0.7114 40.62 0.7015 51.76
200 0.6896 53.12 0.6856 52.97
210 0.6755 56.25 0.6864 51.96
220 0.6991 34.38 0.6982 52.13
230 0.6970 46.88 0.6970 51.96
240 0.7047 50.00 0.6969 52.52
250 0.6883 59.38 0.6829 54.06
260 0.7019 46.88 0.7001 53.51
270 0.6826 65.62 0.6887 50.63
280 0.6964 46.88 0.6984 48.79
290 0.6951 53.12 0.6911 49.66
300 0.6830 59.38 0.6843 51.40
310 0.6967 46.88 0.6908 52.32
