batch class_loss class_acc conf_loss conf
0 0.6945 81.25 0.3393 82.19
10 0.6621 78.12 0.2491 82.15
20 0.3610 90.62 0.1881 84.69
30 0.4780 81.25 0.2563 83.86
40 0.8686 68.75 0.4184 82.25
50 0.5425 81.25 0.2457 84.08
60 0.6082 78.12 0.2947 80.74
70 0.5339 75.00 0.3720 81.81
80 0.3877 84.38 0.3591 86.67
90 0.6383 78.12 0.2848 82.74
100 0.2061 93.75 0.2006 84.63
110 0.3795 90.62 0.1592 85.14
120 0.9647 71.88 0.4191 82.88
130 0.6980 75.00 0.1878 81.66
140 0.3555 90.62 0.2348 83.72
150 0.9804 75.00 0.4925 83.91
160 0.3845 90.62 0.2027 84.25
170 0.8559 71.88 0.4191 82.11
180 0.9227 65.62 0.3211 75.38
190 0.2555 90.62 0.2091 84.22
200 0.5719 78.12 0.3904 82.18
210 0.5350 81.25 0.1495 80.37
220 0.2063 93.75 0.1159 86.69
230 0.6266 75.00 0.2735 76.66
240 1.2045 59.38 0.4009 73.46
250 0.4811 78.12 0.1958 80.25
260 0.5389 78.12 0.2129 84.70
270 0.8694 68.75 0.3985 79.94
280 0.6405 78.12 0.4494 78.42
290 0.8147 68.75 0.2418 78.17
300 0.5586 81.25 0.3714 81.70
310 0.2223 96.88 0.2012 84.76
320 0.5159 78.12 0.3192 85.11
330 1.0355 68.75 0.5037 82.46
340 0.4380 87.50 0.1916 83.84
350 0.5325 84.38 0.3624 81.57
360 0.4218 84.38 0.2110 80.74
370 0.4688 78.12 0.2049 80.63
380 0.6085 78.12 0.1927 82.34
390 0.2498 87.50 0.3778 88.90
400 0.5399 81.25 0.1094 81.06
410 0.5230 78.12 0.3762 83.50
420 0.3057 90.62 0.1221 84.02
430 0.4848 78.12 0.1642 82.16
440 0.6559 71.88 0.3348 84.50
450 0.7735 75.00 0.2508 79.46
460 0.7830 81.25 0.3002 79.01
470 0.5441 84.38 0.3318 82.48
480 0.3150 84.38 0.1785 82.48
490 0.3133 90.62 0.1590 83.28
500 0.3874 84.38 0.1473 84.38
510 0.4247 87.50 0.2933 82.65
520 0.7118 75.00 0.2632 81.64
530 0.5237 81.25 0.2742 84.72
540 0.4313 87.50 0.2447 79.38
550 0.5015 81.25 0.3220 86.44
560 0.2976 90.62 0.1631 86.40
570 0.6103 90.62 0.4078 80.24
580 0.3595 87.50 0.1692 86.65
590 0.5773 78.12 0.3461 80.20
600 0.3847 84.38 0.1490 82.04
610 0.5031 78.12 0.1851 83.43
620 0.4520 87.50 0.2926 79.53
630 0.3749 87.50 0.1861 82.93
640 0.6087 81.25 0.4617 84.25
650 0.4246 84.38 0.2461 87.50
660 0.3506 84.38 0.2507 87.48
