batch class_loss class_acc conf_loss conf
0 2.3358 9.38 0.7390 51.92
10 2.1799 25.00 0.5821 26.42
20 2.1234 25.00 0.5443 17.87
30 1.9783 28.12 0.6302 22.31
40 1.8811 37.50 0.5975 35.04
50 1.6976 56.25 0.6080 43.20
60 1.6305 53.12 0.6642 48.69
70 1.4939 53.12 0.6158 52.55
80 1.3122 62.50 0.5737 55.37
90 1.2808 59.38 0.5959 57.38
100 1.5228 43.75 0.5225 59.34
110 0.9896 71.88 0.4497 62.60
120 1.0875 68.75 0.5605 65.80
130 1.2597 53.12 0.5994 65.62
140 0.8217 75.00 0.4178 66.60
150 1.0861 65.62 0.4196 67.47
160 1.0254 62.50 0.4317 67.81
170 1.0307 68.75 0.5502 69.16
180 0.8766 75.00 0.4376 72.65
190 1.0372 71.88 0.4684 74.21
200 0.8857 71.88 0.3466 70.65
210 0.8961 75.00 0.3605 70.99
220 1.0829 62.50 0.5023 71.10
230 0.5912 78.12 0.3616 72.78
240 0.8400 68.75 0.4350 72.42
250 1.1666 59.38 0.5056 71.26
260 0.8327 65.62 0.4179 66.56
270 0.7421 68.75 0.6006 71.83
280 0.8178 68.75 0.4439 73.36
290 0.7483 75.00 0.4903 74.44
300 0.7458 75.00 0.4450 72.06
310 0.8318 75.00 0.3376 72.95
320 0.9516 65.62 0.3861 72.59
330 0.6758 71.88 0.4559 72.34
340 0.8235 75.00 0.5132 73.05
350 0.8991 78.12 0.3864 73.62
360 0.7475 75.00 0.2918 77.12
370 0.7122 81.25 0.4330 77.16
380 0.6662 71.88 0.4105 74.85
390 0.7807 71.88 0.5231 70.99
400 0.9617 75.00 0.4402 71.44
410 0.7059 78.12 0.3035 73.40
420 0.7837 75.00 0.3017 75.91
430 1.0369 62.50 0.6416 78.52
440 0.7096 71.88 0.3544 74.15
450 0.7019 78.12 0.4673 78.31
460 0.5068 84.38 0.2686 76.59
470 0.9508 62.50 0.3728 73.01
480 0.9416 68.75 0.3917 71.71
490 0.5386 78.12 0.4505 76.87
500 0.3041 90.62 0.2128 79.96
510 0.8597 62.50 0.5180 75.59
520 0.7797 65.62 0.5314 76.04
