batch class_loss class_acc conf_loss conf
0 0.5062 87.50 0.2178 80.74
10 0.5735 81.25 0.2001 81.85
20 0.7228 78.12 0.3105 80.08
30 0.2981 96.88 0.2524 84.06
40 0.6529 75.00 0.1835 78.34
50 0.5783 81.25 0.2751 81.10
60 0.6867 75.00 0.3831 79.34
70 0.4706 84.38 0.0991 84.45
80 0.2504 96.88 0.1881 86.06
90 0.4056 90.62 0.2526 80.36
100 0.4834 81.25 0.1240 82.87
110 0.3209 93.75 0.2283 84.46
120 0.8555 68.75 0.3917 79.67
130 0.3668 90.62 0.3729 80.26
140 0.3935 87.50 0.2833 82.59
150 0.8868 65.62 0.3880 82.56
160 0.4325 87.50 0.3315 81.31
170 0.4821 84.38 0.2425 77.18
180 0.4979 87.50 0.3464 82.15
190 0.4107 90.62 0.1675 85.30
200 0.3748 90.62 0.2638 82.42
210 0.5159 81.25 0.2379 81.94
220 0.6003 84.38 0.2381 83.50
230 0.4231 90.62 0.1855 81.02
240 0.6247 78.12 0.3903 85.05
250 0.3864 90.62 0.1966 80.01
260 0.6483 71.88 0.5081 79.80
270 0.4307 90.62 0.2596 80.56
280 0.6686 78.12 0.2805 81.08
290 0.4789 81.25 0.2647 79.53
300 0.5441 75.00 0.1838 81.90
310 0.3957 81.25 0.1543 83.92
320 0.3432 87.50 0.2010 85.16
330 0.3552 90.62 0.2472 84.03
340 0.6064 81.25 0.1653 80.09
350 0.5557 81.25 0.3240 83.05
360 0.6613 84.38 0.3566 80.03
370 0.8026 75.00 0.2764 79.62
380 0.4775 84.38 0.2306 86.91
390 0.1522 93.75 0.1460 89.68
400 0.2941 93.75 0.1817 91.10
410 0.9389 59.38 0.3848 78.51
420 0.4355 84.38 0.3024 79.94
430 0.6813 75.00 0.4420 79.21
440 0.2890 93.75 0.1476 86.12
450 0.5394 75.00 0.3042 83.81
460 0.9821 71.88 0.4201 80.37
470 0.3058 87.50 0.1491 84.86
480 0.5618 81.25 0.2006 79.98
490 0.6645 68.75 0.4381 81.16
500 0.7097 75.00 0.2000 81.10
510 0.9459 78.12 0.3340 83.07
520 0.7420 78.12 0.2074 80.64
530 0.3994 90.62 0.2103 87.49
540 0.6412 78.12 0.3993 82.61
550 0.2394 96.88 0.1704 85.69
560 0.7519 78.12 0.4084 82.72
570 0.6972 84.38 0.4447 87.62
580 0.8186 75.00 0.2576 84.32
590 0.4924 81.25 0.2673 86.77
600 0.7941 75.00 0.2806 76.21
610 0.4670 84.38 0.1759 82.22
620 0.4968 81.25 0.2114 83.37
630 0.6420 81.25 0.3751 86.56
640 0.7379 75.00 0.2195 80.67
650 0.5047 90.62 0.3261 81.04
660 0.6976 78.12 0.3091 82.91
670 0.5324 84.38 0.2539 81.63
680 0.4192 87.50 0.2373 81.01
690 0.7660 71.88 0.4659 76.64
700 0.3964 87.50 0.2609 80.68
710 0.6184 78.12 0.2860 77.16
720 0.4570 84.38 0.1069 81.68
730 0.6682 81.25 0.2882 79.33
740 0.4329 87.50 0.2743 87.60
750 0.3562 87.50 0.2135 88.17
760 0.1238 100.00 0.1620 87.78
770 0.5155 87.50 0.2717 87.92
780 0.3313 90.62 0.1562 85.39
790 0.6342 75.00 0.2486 83.05
800 0.3881 87.50 0.2436 79.91
810 0.3688 84.38 0.1511 85.19
820 0.4641 84.38 0.1900 80.39
830 0.3614 90.62 0.1925 84.83
840 0.6597 78.12 0.2374 78.77
850 0.6205 75.00 0.2429 81.75
860 0.3224 87.50 0.1575 89.12
870 0.5366 84.38 0.2462 81.04
880 0.3953 84.38 0.3383 83.34
890 0.4845 84.38 0.1659 82.14
900 1.1867 65.62 0.8485 74.19
910 0.3431 87.50 0.2115 82.74
920 0.3908 87.50 0.2397 81.70
930 0.3574 87.50 0.2345 83.11
940 0.7091 71.88 0.3744 86.29
950 0.4726 87.50 0.2572 83.74
960 0.5665 81.25 0.2783 83.67
970 0.4541 81.25 0.1636 83.09
980 0.3450 87.50 0.2427 83.64
990 0.5343 78.12 0.2292 81.00
1000 0.4606 87.50 0.2773 82.85
1010 0.5484 81.25 0.3102 78.27
1020 0.8493 68.75 0.3017 79.85
1030 0.5179 84.38 0.1891 78.99
1040 0.4679 84.38 0.2133 85.07
1050 0.3060 90.62 0.1001 86.84
1060 0.6296 78.12 0.2145 82.51
1070 0.4926 78.12 0.2640 83.93
1080 0.4622 84.38 0.1454 80.81
1090 0.5207 81.25 0.2352 82.39
1100 0.4160 84.38 0.1566 85.04
1110 0.2521 90.62 0.1318 87.81
1120 0.3210 87.50 0.2643 85.14
1130 0.4325 87.50 0.1938 84.05
1140 0.3357 90.62 0.3254 85.71
1150 0.4987 84.38 0.2190 82.66
1160 0.4114 84.38 0.2969 85.59
1170 0.4660 84.38 0.2166 85.20
1180 0.2718 93.75 0.2154 86.11
1190 0.6435 75.00 0.2272 79.53
1200 0.6252 71.88 0.3097 79.86
1210 0.6731 75.00 0.3055 80.59
1220 0.4042 84.38 0.1886 84.64
1230 0.5785 78.12 0.2669 77.56
1240 0.6291 81.25 0.2095 80.25
1250 0.8770 75.00 0.2836 80.08
1260 0.5785 81.25 0.2935 84.04
1270 0.2702 93.75 0.3510 82.19
1280 0.8284 75.00 0.4059 82.21
1290 0.4660 84.38 0.2744 83.80
1300 0.4995 81.25 0.3017 85.67
1310 0.5453 87.50 0.2854 83.99
1320 0.6582 78.12 0.3259 73.89
1330 0.2923 93.75 0.1691 82.26
1340 0.5337 84.38 0.1796 78.29
1350 0.5210 84.38 0.1941 78.41
1360 0.8213 71.88 0.2720 78.02
1370 0.3609 87.50 0.2021 84.03
1380 0.4258 87.50 0.2820 79.11
1390 0.4449 84.38 0.2916 83.95
1400 0.6717 71.88 0.3340 80.35
1410 0.4200 78.12 0.3037 81.05
1420 0.3923 87.50 0.1770 83.77
1430 0.7262 71.88 0.4940 78.93
1440 0.5202 81.25 0.2319 85.29
1450 0.6770 78.12 0.1603 80.00
1460 0.7342 68.75 0.3501 78.58
1470 0.4231 90.62 0.1468 82.58
1480 0.5358 81.25 0.1689 85.26
1490 0.6815 81.25 0.3321 81.67
1500 0.4771 90.62 0.3323 81.57
1510 0.5226 84.38 0.3119 81.73
1520 0.3694 87.50 0.1656 86.23
1530 0.9447 78.12 0.2017 82.93
1540 0.5799 78.12 0.2116 80.65
1550 0.7360 71.88 0.3282 78.62
1560 0.3079 90.62 0.1738 82.47
1570 0.3213 87.50 0.1381 82.13
1580 0.4597 87.50 0.2944 81.51
1590 0.8223 81.25 0.2697 78.77
1600 0.4244 84.38 0.1780 83.75
1610 0.4403 81.25 0.2179 79.12
1620 0.4033 93.75 0.2983 81.04
1630 0.4021 87.50 0.1514 83.81
1640 0.7412 75.00 0.3868 80.17
1650 0.7123 75.00 0.2942 78.56
1660 0.3513 87.50 0.1447 83.02
1670 0.3528 90.62 0.1886 84.00
1680 0.5259 87.50 0.1918 87.49
1690 0.4988 90.62 0.2035 83.56
1700 0.6395 81.25 0.2041 81.11
1710 0.5181 87.50 0.2440 83.10
1720 0.8261 68.75 0.3431 81.20
1730 0.4738 81.25 0.1463 81.57
1740 0.3743 87.50 0.2235 85.91
1750 0.3819 84.38 0.1735 84.05
1760 0.5957 84.38 0.3590 81.24
1770 0.5444 71.88 0.3310 85.10
1780 0.3986 87.50 0.1884 82.19
1790 0.2002 96.88 0.1708 87.49
1800 0.5009 81.25 0.2147 80.76
1810 0.6138 78.12 0.2203 80.12
1820 0.4648 87.50 0.1967 83.75
1830 0.6183 75.00 0.2288 79.69
1840 0.6247 84.38 0.2598 77.61
1850 0.6209 84.38 0.4170 82.57
1860 0.6389 71.88 0.2778 80.37
1870 0.3355 87.50 0.1937 84.21
