batch class_loss class_acc conf_loss conf
0 0.4138 84.38 0.4366 81.46
10 0.5412 84.38 0.2649 79.13
20 0.3764 90.62 0.1880 81.05
30 0.5910 81.25 0.2489 82.76
40 0.8564 68.75 0.3899 83.09
50 0.3442 90.62 0.2103 87.65
60 0.5577 87.50 0.2813 84.34
70 0.5917 78.12 0.3952 79.25
80 0.8122 71.88 0.3229 78.59
90 0.4153 81.25 0.2107 84.10
100 0.6564 65.62 0.5057 84.31
110 0.6806 71.88 0.2733 81.34
120 0.5058 78.12 0.1817 80.71
130 0.6328 71.88 0.2065 81.32
140 0.4069 81.25 0.1967 84.49
150 0.5595 78.12 0.4146 82.48
160 0.8663 65.62 0.4558 79.05
170 0.3790 87.50 0.1328 82.31
180 0.2659 90.62 0.1575 86.49
190 0.4229 87.50 0.2883 84.22
200 0.2860 87.50 0.2737 86.02
210 0.4315 87.50 0.1571 82.54
220 0.7533 75.00 0.3787 79.81
230 0.6340 75.00 0.1551 77.10
240 0.5573 81.25 0.5348 81.34
250 0.4061 90.62 0.2054 79.82
260 0.5035 81.25 0.1961 79.41
270 0.4568 90.62 0.3067 79.77
280 0.4074 84.38 0.1940 82.93
290 0.4792 87.50 0.3030 80.62
300 0.7276 75.00 0.2875 83.35
310 0.3939 84.38 0.2821 84.93
320 1.1366 59.38 0.6194 81.15
330 0.4744 81.25 0.3318 81.83
340 0.3626 87.50 0.2324 82.86
350 0.5749 78.12 0.3512 80.89
360 0.3704 87.50 0.1785 80.75
370 0.4406 84.38 0.1722 81.57
380 0.7384 71.88 0.4200 79.78
390 0.5007 78.12 0.2187 80.46
400 0.6354 75.00 0.2803 75.75
410 0.7089 78.12 0.3567 80.70
420 0.4574 81.25 0.3088 80.93
430 0.1929 93.75 0.2757 86.59
440 0.3325 90.62 0.1633 83.29
450 0.2922 87.50 0.2589 79.71
460 0.5544 81.25 0.2785 80.00
470 0.8063 84.38 0.5657 84.52
480 0.4175 84.38 0.1487 83.71
490 0.3527 90.62 0.1443 83.66
500 0.6658 81.25 0.2727 77.55
510 0.5223 78.12 0.2225 80.78
520 0.6834 75.00 0.2859 78.14
530 0.5163 84.38 0.2846 79.46
540 0.2868 93.75 0.3356 84.72
550 0.6253 84.38 0.3641 79.44
560 0.5794 81.25 0.2232 77.35
570 0.5980 84.38 0.1865 82.46
580 0.3348 87.50 0.2509 81.88
590 0.7836 75.00 0.3700 77.54
600 0.6096 84.38 0.2125 79.00
610 0.4674 81.25 0.1906 85.10
620 0.5687 84.38 0.2934 81.24
630 0.4940 78.12 0.3762 82.71
640 0.3594 81.25 0.2626 84.72
650 0.2074 96.88 0.1966 83.92
660 0.6332 81.25 0.4061 81.72
670 0.4545 81.25 0.2484 83.61
680 0.8149 71.88 0.2656 79.67
690 0.4409 81.25 0.3301 80.29
700 0.5372 78.12 0.3861 80.52
710 0.6728 78.12 0.5344 85.14
720 0.3935 84.38 0.1655 83.30
730 0.5769 81.25 0.1816 81.31
740 0.4584 90.62 0.2170 81.84
750 0.3047 90.62 0.1382 88.47
760 0.6262 71.88 0.3201 83.96
770 0.4582 87.50 0.2227 82.11
780 0.5521 75.00 0.2881 82.15
790 0.6234 78.12 0.2928 80.01
800 0.6291 84.38 0.4500 77.29
810 0.5750 81.25 0.2474 83.07
820 0.5985 68.75 0.5545 80.63
830 0.4745 78.12 0.2674 81.96
840 0.6250 84.38 0.2347 82.10
850 0.5203 78.12 0.2980 81.51
860 0.7184 78.12 0.2634 79.15
870 0.8668 75.00 0.3003 77.54
880 0.3720 84.38 0.2151 79.96
890 0.2940 87.50 0.1628 84.29
900 0.5230 81.25 0.2850 81.82
910 0.2535 93.75 0.0907 87.86
920 0.4089 93.75 0.3054 83.37
930 0.5014 84.38 0.1353 83.10
940 0.4269 87.50 0.2692 82.27
950 0.7983 78.12 0.3279 80.18
960 0.4102 84.38 0.1844 81.94
970 0.8905 75.00 0.2844 80.43
980 1.2101 62.50 0.4113 75.74
990 0.5231 84.38 0.1204 83.87
1000 0.6195 78.12 0.3591 81.24
1010 0.4259 87.50 0.4304 84.24
1020 0.5826 75.00 0.2935 80.57
1030 0.2973 93.75 0.2210 82.87
1040 0.4029 84.38 0.1803 85.08
1050 0.7108 71.88 0.2996 78.37
1060 0.4532 90.62 0.4393 77.89
1070 0.1370 100.00 0.1800 86.01
1080 0.4282 84.38 0.2163 85.46
1090 0.7098 62.50 0.6275 83.88
1100 0.8933 75.00 0.3312 81.43
1110 0.6520 71.88 0.2495 81.14
1120 0.4385 87.50 0.2898 80.12
1130 0.5514 84.38 0.3360 84.12
1140 0.7413 75.00 0.2676 81.39
1150 0.6869 78.12 0.2654 81.22
1160 0.4649 81.25 0.1321 80.36
1170 0.7560 78.12 0.3504 80.87
1180 0.4660 87.50 0.2370 82.36
1190 0.4210 84.38 0.1724 84.44
1200 0.5881 78.12 0.4268 83.06
1210 1.1382 68.75 0.4252 73.12
1220 0.3713 84.38 0.3599 81.25
1230 0.2759 90.62 0.2172 83.07
1240 0.4132 87.50 0.1803 84.12
1250 0.2763 90.62 0.1315 86.86
1260 0.5445 87.50 0.2865 84.80
1270 0.4258 84.38 0.1744 81.99
1280 0.2874 90.62 0.1283 83.55
1290 0.4040 84.38 0.3009 81.95
1300 0.6920 75.00 0.4585 82.14
1310 0.4493 84.38 0.3585 81.33
1320 0.5258 84.38 0.3553 81.08
1330 0.3304 87.50 0.0803 85.48
1340 0.7271 68.75 0.4085 80.81
1350 0.4043 81.25 0.2557 80.14
1360 0.3073 87.50 0.1632 82.29
1370 0.5926 78.12 0.2434 84.33
1380 0.3606 87.50 0.1382 85.15
1390 0.7122 78.12 0.2761 81.97
1400 0.4798 87.50 0.3628 81.40
1410 0.5176 87.50 0.2265 84.26
1420 0.4565 81.25 0.3242 82.81
1430 1.0094 68.75 0.4668 81.85
1440 0.2957 93.75 0.1657 84.87
1450 0.8484 68.75 0.4981 82.44
1460 0.4672 81.25 0.1994 83.34
1470 0.5806 81.25 0.3123 79.28
1480 0.8706 75.00 0.2518 74.28
1490 0.3648 90.62 0.2369 81.06
1500 0.5937 84.38 0.2748 83.67
1510 0.7312 68.75 0.3501 83.33
1520 0.5362 84.38 0.2891 80.02
1530 0.6003 81.25 0.1654 80.85
1540 1.0435 59.38 0.4227 78.57
1550 0.4685 81.25 0.2053 84.23
1560 0.5146 78.12 0.2474 80.36
1570 0.4940 81.25 0.1467 79.92
1580 0.6686 75.00 0.2981 81.23
1590 0.4622 90.62 0.3138 83.06
1600 0.4293 93.75 0.3344 82.95
1610 0.4555 81.25 0.1731 85.16
1620 0.5811 78.12 0.2990 85.65
1630 0.6083 81.25 0.2232 76.23
1640 0.4870 81.25 0.3816 82.41
1650 0.3699 90.62 0.2684 84.19
1660 0.7719 75.00 0.4338 81.16
1670 0.5949 75.00 0.2605 80.47
1680 0.6547 75.00 0.3480 80.93
1690 0.5456 78.12 0.2753 79.96
