batch class_loss class_acc conf_loss conf
0 0.7129 40.62 0.6990 50.75
10 0.6896 62.50 0.6975 50.29
20 0.6861 56.25 0.6963 53.20
30 0.7197 34.38 0.7353 54.66
40 0.6851 56.25 0.7016 53.54
50 0.6757 43.75 0.6580 52.68
60 0.6920 56.25 0.6837 53.91
70 0.6609 71.88 0.6568 53.69
80 0.6964 50.00 0.6969 50.50
90 0.6750 62.50 0.7053 48.07
100 0.6932 46.88 0.7007 51.67
110 0.6803 59.38 0.6829 53.07
120 0.6823 59.38 0.6857 53.32
130 0.6910 46.88 0.7273 54.14
140 0.6737 62.50 0.6912 50.84
150 0.6800 56.25 0.6902 51.36
160 0.7034 37.50 0.6912 53.63
170 0.6870 50.00 0.7071 52.72
180 0.6735 56.25 0.6799 53.59
190 0.6831 62.50 0.6931 52.19
200 0.7320 40.62 0.7124 54.23
210 0.6842 56.25 0.6957 51.94
220 0.7281 31.25 0.6957 50.24
230 0.7172 43.75 0.6970 51.25
240 0.6937 46.88 0.6987 52.35
250 0.6883 50.00 0.6986 51.91
260 0.7158 37.50 0.6996 52.00
270 0.7010 50.00 0.7107 50.32
280 0.7023 53.12 0.7032 49.98
290 0.7196 50.00 0.7000 50.01
300 0.6799 56.25 0.6904 49.01
310 0.6774 43.75 0.6823 52.81
