batch class_loss class_acc conf_loss conf
0 0.6879 56.25 0.6865 50.96
10 0.6820 56.25 0.6847 53.39
20 0.6917 56.25 0.6939 51.89
30 0.6972 56.25 0.6936 49.54
40 0.7006 37.50 0.6922 51.79
50 0.6937 46.88 0.7119 51.17
60 0.6888 50.00 0.6972 50.23
70 0.6874 50.00 0.6909 52.97
80 0.6727 65.62 0.6710 51.94
90 0.6875 59.38 0.6871 49.12
100 0.6860 59.38 0.7076 48.26
110 0.6843 50.00 0.6983 51.56
120 0.6747 59.38 0.6854 52.39
130 0.7066 43.75 0.6936 52.42
140 0.7004 37.50 0.7085 49.29
150 0.7003 46.88 0.6781 47.53
160 0.7150 34.38 0.6713 46.81
170 0.7055 50.00 0.6857 48.27
180 0.6734 62.50 0.6878 51.34
190 0.6833 59.38 0.6833 54.43
200 0.6952 56.25 0.7037 54.02
210 0.6962 53.12 0.6994 50.67
220 0.6842 56.25 0.6966 50.74
230 0.6910 40.62 0.6860 49.69
240 0.6842 65.62 0.6912 49.90
250 0.6987 53.12 0.6935 51.49
260 0.6770 62.50 0.6666 54.93
270 0.6890 53.12 0.6889 54.62
280 0.7031 46.88 0.6900 49.06
290 0.7067 40.62 0.6940 48.01
300 0.7122 56.25 0.7238 48.05
310 0.6954 56.25 0.6957 49.71
