batch class_loss class_acc conf_loss conf
0 0.7100 50.00 0.6881 51.34
10 0.7204 37.50 0.6956 50.84
20 0.7054 31.25 0.7058 50.15
30 0.6994 40.62 0.6629 49.06
40 0.6910 56.25 0.7078 50.40
50 0.7115 56.25 0.7058 51.67
60 0.7452 46.88 0.7026 49.30
70 0.7023 46.88 0.6949 49.75
80 0.7218 40.62 0.7000 50.81
90 0.7014 40.62 0.6798 47.92
100 0.6996 56.25 0.6920 48.13
110 0.6934 50.00 0.7063 52.38
120 0.6826 65.62 0.6922 52.25
130 0.7049 37.50 0.7117 52.94
140 0.6906 59.38 0.6854 52.76
150 0.6991 50.00 0.7044 50.22
160 0.6832 59.38 0.7011 48.97
170 0.6985 46.88 0.6932 49.97
180 0.7108 40.62 0.6970 50.91
190 0.6845 65.62 0.6775 50.76
200 0.6767 68.75 0.6979 49.38
210 0.7100 40.62 0.6976 50.65
220 0.6947 50.00 0.6960 51.78
230 0.6877 50.00 0.6946 50.34
240 0.6992 56.25 0.6892 51.19
250 0.6722 68.75 0.7023 50.96
260 0.6997 43.75 0.7014 52.50
270 0.6707 56.25 0.6873 52.92
280 0.7092 43.75 0.6909 50.03
290 0.6878 50.00 0.7205 45.19
300 0.7110 50.00 0.7039 47.23
310 0.7042 34.38 0.6735 50.27
