batch class_loss class_acc conf_loss conf
0 0.7105 37.50 0.7074 45.87
10 0.7216 40.62 0.6497 48.12
20 0.6911 50.00 0.6770 52.54
30 0.7652 28.12 0.7770 51.82
40 0.6982 43.75 0.6806 45.19
50 0.7229 46.88 0.7238 46.30
60 0.6996 50.00 0.7239 47.47
70 0.6960 53.12 0.7184 42.76
80 0.6903 50.00 0.6994 46.09
90 0.7184 50.00 0.7081 53.01
100 0.7097 59.38 0.7074 55.18
110 0.7282 40.62 0.7215 52.65
120 0.6968 46.88 0.7333 48.83
130 0.6794 53.12 0.6995 46.78
140 0.6966 56.25 0.6940 48.19
150 0.7034 43.75 0.6856 49.57
160 0.7180 34.38 0.7138 51.49
170 0.6895 59.38 0.6944 49.91
180 0.6924 56.25 0.6984 48.08
190 0.6903 65.62 0.6975 50.06
200 0.6929 46.88 0.6815 49.52
210 0.6979 50.00 0.6929 45.92
220 0.6768 53.12 0.7221 47.72
230 0.6840 53.12 0.6909 54.88
240 0.6653 71.88 0.6381 56.62
250 0.7244 37.50 0.7297 53.92
260 0.7328 43.75 0.6925 48.29
270 0.7004 37.50 0.6909 45.58
280 0.6993 50.00 0.6872 48.47
290 0.7141 43.75 0.7082 51.06
300 0.6902 43.75 0.6983 53.63
310 0.6862 59.38 0.6927 51.91
