batch class_loss class_acc conf_loss conf
0 0.6930 59.38 0.6988 52.63
10 0.6970 50.00 0.7074 50.43
20 0.7030 37.50 0.6823 48.89
30 0.6948 43.75 0.6911 46.70
40 0.7018 43.75 0.6803 48.13
50 0.6854 59.38 0.6990 52.22
60 0.7003 53.12 0.6928 51.01
70 0.7141 43.75 0.6950 50.43
80 0.6985 43.75 0.6720 46.23
90 0.6986 40.62 0.6933 48.85
100 0.6825 62.50 0.6949 50.15
110 0.6810 62.50 0.6828 51.08
120 0.7015 40.62 0.6979 51.55
130 0.6942 43.75 0.6793 51.26
140 0.6795 56.25 0.6793 51.70
150 0.6928 50.00 0.6894 49.87
160 0.7052 43.75 0.6969 49.38
170 0.6864 59.38 0.7149 49.80
180 0.7020 46.88 0.6912 51.73
190 0.6944 59.38 0.7151 48.44
200 0.7169 40.62 0.6922 51.22
210 0.6943 56.25 0.7003 51.76
220 0.6774 71.88 0.7030 49.72
230 0.6979 46.88 0.6986 51.54
240 0.6984 50.00 0.6950 51.90
250 0.6948 50.00 0.6953 49.04
260 0.6716 68.75 0.7297 47.61
270 0.7018 46.88 0.6843 46.98
280 0.7129 34.38 0.6927 48.06
290 0.6889 56.25 0.6954 50.84
300 0.6698 59.38 0.6773 51.35
310 0.7014 43.75 0.6997 54.05
