batch class_loss class_acc conf_loss conf
0 0.7216 43.75 0.7219 54.14
10 0.6938 56.25 0.7001 48.78
20 0.6929 56.25 0.6890 47.96
30 0.6907 59.38 0.7225 47.38
40 0.6891 50.00 0.7035 50.52
50 0.6871 53.12 0.6987 53.99
60 0.6855 50.00 0.7003 55.24
70 0.6808 62.50 0.6637 53.97
80 0.6974 40.62 0.6932 51.24
90 0.6830 62.50 0.6947 48.99
100 0.6865 65.62 0.7235 46.24
110 0.6807 53.12 0.7055 45.46
120 0.6986 37.50 0.6784 47.78
130 0.6920 43.75 0.6780 51.45
140 0.6874 56.25 0.6892 52.19
150 0.6742 50.00 0.6814 52.93
160 0.6875 56.25 0.6815 50.92
170 0.6967 46.88 0.6829 51.09
180 0.7010 53.12 0.6811 51.96
190 0.7009 50.00 0.6956 50.37
200 0.7036 40.62 0.6980 50.45
210 0.6950 56.25 0.6849 52.47
220 0.7071 43.75 0.7030 54.12
230 0.7076 50.00 0.6916 51.63
240 0.6962 46.88 0.7021 52.17
250 0.7182 43.75 0.6993 52.85
260 0.7115 37.50 0.7094 52.91
270 0.7110 37.50 0.7043 51.63
280 0.7062 34.38 0.6948 49.62
290 0.6873 50.00 0.6972 46.14
300 0.6941 50.00 0.7016 46.86
310 0.6996 46.88 0.6886 47.94
