batch class_loss class_acc conf_loss conf
0 0.6972 56.25 0.6911 50.56
10 0.6758 59.38 0.6922 50.59
20 0.7022 53.12 0.6859 50.38
30 0.6541 75.00 0.6861 51.68
40 0.6695 59.38 0.6720 55.01
50 0.7035 50.00 0.7084 55.98
60 0.7184 37.50 0.7203 55.08
70 0.6789 65.62 0.6776 53.24
80 0.6830 71.88 0.6758 52.44
90 0.6494 59.38 0.6714 53.45
100 0.6671 65.62 0.6583 54.93
110 0.6797 65.62 0.6539 55.67
120 0.6574 71.88 0.6615 53.84
130 0.6707 56.25 0.6829 52.46
140 0.7236 34.38 0.7115 53.36
150 0.7082 43.75 0.7034 51.24
160 0.6763 56.25 0.6944 50.22
170 0.6840 71.88 0.6868 50.58
180 0.6847 53.12 0.6915 53.01
190 0.6749 56.25 0.6663 53.75
200 0.7142 43.75 0.7203 53.88
210 0.7094 43.75 0.7002 53.18
220 0.6747 56.25 0.6860 52.25
230 0.7264 37.50 0.7048 52.41
240 0.6817 59.38 0.6918 50.46
250 0.7149 31.25 0.6954 51.32
260 0.6812 53.12 0.6976 50.95
270 0.7177 50.00 0.7062 51.34
280 0.6947 40.62 0.6681 52.28
290 0.7195 50.00 0.7174 53.09
300 0.7090 50.00 0.7147 52.14
310 0.6935 50.00 0.7014 52.34
