batch class_loss class_acc conf_loss conf
0 0.6852 50.00 0.7105 49.50
10 0.6903 56.25 0.7103 49.71
20 0.6775 59.38 0.6769 47.22
30 0.6804 62.50 0.6960 49.75
40 0.6907 59.38 0.7009 53.52
50 0.6737 59.38 0.6892 53.40
60 0.7175 40.62 0.7090 51.33
70 0.6895 46.88 0.6777 49.71
80 0.6884 53.12 0.6951 52.05
90 0.6896 46.88 0.6934 51.43
100 0.7026 43.75 0.6957 52.68
110 0.6852 56.25 0.7030 51.99
120 0.7114 43.75 0.7094 50.44
130 0.6893 62.50 0.7301 48.87
140 0.6896 50.00 0.6899 51.16
150 0.7090 43.75 0.6993 51.48
160 0.6829 59.38 0.6962 51.48
170 0.6926 40.62 0.6963 51.69
180 0.7020 43.75 0.6892 47.74
190 0.6849 59.38 0.7148 46.53
200 0.7028 50.00 0.6870 49.53
210 0.7353 40.62 0.7308 53.92
220 0.6938 46.88 0.7035 54.83
230 0.6853 43.75 0.7007 52.00
240 0.7208 40.62 0.6944 48.53
250 0.7111 37.50 0.6795 47.24
260 0.6872 53.12 0.7113 49.70
270 0.6931 53.12 0.6905 52.97
280 0.7176 46.88 0.7068 55.42
290 0.6848 50.00 0.6879 54.33
300 0.6936 50.00 0.6877 51.95
310 0.6798 62.50 0.6893 51.61
