batch class_loss class_acc conf_loss conf
0 0.6953 50.00 0.6999 51.57
10 0.7022 34.38 0.6993 50.90
20 0.6725 53.12 0.6910 49.22
30 0.6710 62.50 0.6856 51.22
40 0.6894 43.75 0.6915 51.25
50 0.6975 62.50 0.7119 49.22
60 0.6901 53.12 0.6780 50.97
70 0.6711 53.12 0.6796 52.54
80 0.6917 46.88 0.7074 54.54
90 0.7117 46.88 0.6875 53.96
100 0.7108 43.75 0.7016 52.17
110 0.6907 62.50 0.6954 50.84
120 0.6631 65.62 0.6719 52.25
130 0.6776 62.50 0.6881 53.21
140 0.7034 50.00 0.6905 53.03
150 0.6893 50.00 0.6787 53.15
160 0.6619 68.75 0.6870 51.42
170 0.7298 34.38 0.7118 52.05
180 0.6627 65.62 0.6569 52.04
190 0.6588 56.25 0.6775 52.66
200 0.6632 56.25 0.6681 52.96
210 0.7054 46.88 0.7144 54.75
220 0.6737 62.50 0.6951 51.32
230 0.6906 56.25 0.7054 51.12
240 0.6940 46.88 0.7036 49.95
250 0.7029 46.88 0.6930 49.95
260 0.6928 65.62 0.6784 50.18
270 0.6718 65.62 0.6856 50.16
280 0.7085 43.75 0.6942 50.79
290 0.6846 56.25 0.6973 52.24
300 0.6722 65.62 0.6789 53.73
310 0.6859 56.25 0.6811 53.72
