batch class_loss class_acc conf_loss conf
0 0.6836 62.50 0.6936 51.14
10 0.7140 40.62 0.7014 53.17
20 0.6860 59.38 0.6957 50.97
30 0.6910 59.38 0.7070 48.70
40 0.6899 62.50 0.7051 48.23
50 0.6843 62.50 0.6966 51.24
60 0.6897 53.12 0.6865 54.16
70 0.6794 59.38 0.6758 55.63
80 0.6845 56.25 0.6971 52.35
90 0.7089 28.12 0.6917 50.11
100 0.7075 50.00 0.6943 50.59
110 0.6827 46.88 0.6778 49.68
120 0.6791 71.88 0.7408 48.11
130 0.7014 46.88 0.6901 51.34
140 0.6910 50.00 0.6892 50.86
150 0.6939 46.88 0.6947 52.54
160 0.7180 50.00 0.6969 55.87
170 0.6686 68.75 0.6697 54.54
180 0.6929 46.88 0.7090 55.26
190 0.6880 56.25 0.6885 52.45
200 0.6926 62.50 0.6910 51.15
210 0.6872 50.00 0.7018 50.70
220 0.6876 62.50 0.6894 50.89
230 0.6785 59.38 0.6802 51.85
240 0.7060 43.75 0.7018 52.22
250 0.6798 71.88 0.6947 50.55
260 0.6700 62.50 0.6733 51.42
270 0.6822 62.50 0.7057 51.60
280 0.6801 53.12 0.6887 51.62
290 0.7010 43.75 0.6989 50.44
300 0.7063 37.50 0.7096 52.15
310 0.7157 40.62 0.6806 50.99
