batch class_loss class_acc conf_loss conf
0 0.6664 68.75 0.6984 46.60
10 0.6843 62.50 0.6768 53.54
20 0.6900 43.75 0.7016 54.10
30 0.7129 40.62 0.7021 50.07
40 0.7075 40.62 0.7059 50.43
50 0.7031 46.88 0.6890 48.23
60 0.7211 43.75 0.6689 47.68
70 0.6663 62.50 0.6812 48.29
80 0.6969 46.88 0.7029 53.03
90 0.7056 40.62 0.7197 55.94
100 0.7044 46.88 0.7032 55.17
110 0.7007 43.75 0.6846 50.36
120 0.7027 53.12 0.6913 49.63
130 0.7035 43.75 0.7177 47.61
140 0.6998 37.50 0.6761 47.29
150 0.6847 56.25 0.6999 48.23
160 0.6821 59.38 0.6941 49.13
170 0.6855 59.38 0.6915 49.11
180 0.6950 37.50 0.6921 50.47
190 0.7029 40.62 0.6955 49.19
200 0.6827 56.25 0.6842 50.36
210 0.6944 46.88 0.7005 52.70
220 0.6948 59.38 0.6913 52.50
230 0.6941 56.25 0.6962 48.73
240 0.6961 53.12 0.7040 47.63
250 0.7004 40.62 0.6868 47.38
260 0.7264 40.62 0.6892 50.48
270 0.6770 59.38 0.6843 52.06
280 0.7010 40.62 0.7030 52.92
290 0.6975 37.50 0.7195 50.15
300 0.6961 43.75 0.6949 49.15
310 0.6931 50.00 0.6994 50.11
