batch class_loss class_acc conf_loss conf
0 0.6841 59.38 0.6797 50.96
10 0.7014 46.88 0.7076 49.24
20 0.6735 65.62 0.6984 48.69
30 0.6980 56.25 0.7149 51.44
40 0.6664 62.50 0.6876 52.80
50 0.7050 40.62 0.7108 53.62
60 0.6751 53.12 0.6838 54.23
70 0.7059 46.88 0.6993 53.65
80 0.6724 62.50 0.6880 51.83
90 0.6781 62.50 0.6850 52.09
100 0.6897 50.00 0.6971 52.52
110 0.6925 56.25 0.6811 53.28
120 0.6842 50.00 0.6993 53.69
130 0.7006 50.00 0.6914 53.67
140 0.7010 46.88 0.6956 52.48
150 0.6966 43.75 0.7006 51.07
160 0.7064 34.38 0.6970 50.15
170 0.6861 59.38 0.6968 50.16
180 0.6981 46.88 0.6909 51.72
190 0.7055 53.12 0.6817 53.12
200 0.6878 56.25 0.7065 53.42
210 0.7107 50.00 0.6868 53.51
220 0.6926 46.88 0.6971 50.83
230 0.6842 53.12 0.6947 51.18
240 0.7031 53.12 0.6948 52.13
250 0.6918 50.00 0.6922 52.00
260 0.6991 46.88 0.7060 50.88
270 0.6927 43.75 0.6952 50.40
280 0.6998 50.00 0.6958 49.80
290 0.6979 43.75 0.6847 49.04
300 0.7046 43.75 0.6989 49.33
310 0.6817 53.12 0.6886 50.71
