batch class_loss class_acc conf_loss conf
0 0.6991 46.88 0.6877 50.20
10 0.6678 53.12 0.7195 43.33
20 0.6970 50.00 0.7077 49.59
30 0.7604 43.75 0.7298 54.89
40 0.6729 59.38 0.7243 49.65
50 0.7263 37.50 0.6957 52.24
60 0.6777 59.38 0.6807 52.07
70 0.6886 46.88 0.6821 51.36
80 0.7188 46.88 0.6951 51.51
90 0.6965 59.38 0.7036 52.53
100 0.7146 46.88 0.7266 50.85
110 0.7433 28.12 0.6910 48.79
120 0.6998 40.62 0.6992 47.58
130 0.7328 31.25 0.6877 49.87
140 0.6875 53.12 0.6933 45.77
150 0.6801 59.38 0.6938 51.25
160 0.6758 62.50 0.6955 53.65
170 0.7156 46.88 0.7102 54.30
180 0.6697 65.62 0.6818 51.56
190 0.6927 50.00 0.6699 50.37
200 0.7292 46.88 0.7178 51.84
210 0.6923 53.12 0.6917 52.09
220 0.6961 46.88 0.7084 51.44
230 0.6813 59.38 0.6791 54.15
240 0.6943 43.75 0.6968 51.62
250 0.6993 65.62 0.7302 45.20
260 0.7033 50.00 0.7067 48.62
270 0.6898 50.00 0.7043 48.55
280 0.6992 43.75 0.7109 48.15
290 0.7084 37.50 0.6985 50.67
300 0.6894 62.50 0.7058 48.97
310 0.6979 43.75 0.6896 48.34
