batch class_loss class_acc conf_loss conf
0 0.6770 56.25 0.6798 51.77
10 0.6917 46.88 0.6874 48.83
20 0.6825 56.25 0.6996 47.13
30 0.7003 43.75 0.6777 46.39
40 0.6966 50.00 0.6923 46.56
50 0.6800 59.38 0.6858 49.90
60 0.7041 37.50 0.6926 50.32
70 0.6982 46.88 0.6942 50.10
80 0.6666 62.50 0.6808 51.75
90 0.7020 50.00 0.7005 51.99
100 0.6891 53.12 0.6995 49.18
110 0.6980 46.88 0.6921 51.26
120 0.6957 46.88 0.6879 52.16
130 0.7187 40.62 0.7174 51.68
140 0.7026 43.75 0.6919 49.50
150 0.6978 50.00 0.6856 49.52
160 0.6948 46.88 0.6735 48.92
170 0.7021 46.88 0.7014 49.50
180 0.6797 71.88 0.6914 50.98
190 0.6860 62.50 0.6921 52.74
200 0.6935 59.38 0.6941 50.79
210 0.6830 71.88 0.6912 50.14
220 0.6978 50.00 0.6920 49.39
230 0.6994 50.00 0.6880 50.23
240 0.6630 65.62 0.6785 49.39
250 0.6913 56.25 0.7052 49.52
260 0.6988 50.00 0.6853 48.04
270 0.6909 46.88 0.6953 48.41
280 0.6893 59.38 0.6945 49.74
290 0.7057 43.75 0.7002 52.36
300 0.6806 62.50 0.6863 50.73
310 0.6877 56.25 0.6864 49.36
