batch class_loss class_acc conf_loss conf
0 0.6746 65.62 0.6712 52.04
10 0.6973 50.00 0.7287 51.71
20 0.6952 62.50 0.6909 51.68
30 0.6636 65.62 0.6842 51.65
40 0.7373 37.50 0.7107 51.33
50 0.6568 56.25 0.6939 50.56
60 0.6899 53.12 0.6710 52.16
70 0.6714 59.38 0.6928 50.32
80 0.6918 50.00 0.7005 49.90
90 0.6952 56.25 0.6941 50.12
100 0.6820 43.75 0.7060 50.99
110 0.7161 40.62 0.7027 49.54
120 0.6981 56.25 0.7110 47.82
130 0.7231 31.25 0.6825 47.71
140 0.6942 46.88 0.6993 45.63
150 0.7080 46.88 0.7051 46.82
160 0.6940 46.88 0.7026 51.69
170 0.6909 59.38 0.6711 49.99
180 0.6906 43.75 0.6887 47.88
190 0.7144 37.50 0.7014 48.48
200 0.6942 53.12 0.6866 51.96
210 0.7276 37.50 0.7436 52.33
220 0.6953 43.75 0.6970 48.57
230 0.7119 37.50 0.6809 47.83
240 0.6988 43.75 0.6844 50.57
250 0.6932 50.00 0.6892 49.42
260 0.6996 53.12 0.7001 48.50
270 0.7096 50.00 0.6900 48.82
280 0.6915 46.88 0.6962 49.65
290 0.6901 56.25 0.6959 48.06
300 0.7062 46.88 0.6986 48.39
310 0.6911 50.00 0.6963 50.04
