batch class_loss class_acc conf_loss conf
0 0.6561 62.50 0.6785 51.28
10 0.7058 53.12 0.6910 50.83
20 0.7125 34.38 0.6965 50.52
30 0.6815 65.62 0.6726 52.14
40 0.6804 59.38 0.6871 53.53
50 0.6640 71.88 0.6810 52.49
60 0.6950 53.12 0.6987 53.03
70 0.6648 62.50 0.6920 52.16
80 0.7234 43.75 0.7012 52.75
90 0.6765 59.38 0.6883 51.87
100 0.7131 53.12 0.7148 53.79
110 0.6953 46.88 0.6982 54.53
120 0.6753 53.12 0.7059 52.88
130 0.7086 53.12 0.6900 52.02
140 0.7234 43.75 0.7053 52.77
150 0.6701 56.25 0.6585 53.45
160 0.7109 46.88 0.7046 53.41
170 0.6825 65.62 0.6760 52.10
180 0.6727 59.38 0.6752 52.96
190 0.6746 59.38 0.6873 54.61
200 0.6600 65.62 0.6649 54.68
210 0.6620 65.62 0.6664 54.63
220 0.6825 50.00 0.7003 53.00
230 0.7350 34.38 0.7146 52.35
240 0.7219 34.38 0.7036 51.80
250 0.6763 56.25 0.6922 50.33
260 0.6884 53.12 0.6983 49.97
270 0.7022 43.75 0.6841 50.64
280 0.6909 50.00 0.6933 51.39
290 0.6933 53.12 0.6922 52.56
300 0.6813 62.50 0.6797 53.22
310 0.6857 59.38 0.6882 51.47
