batch class_loss class_acc conf_loss conf
0 0.6824 56.25 0.6929 47.04
10 0.7048 34.38 0.6930 47.84
20 0.7120 46.88 0.6953 52.54
30 0.6919 53.12 0.7049 52.17
40 0.7024 46.88 0.6895 49.12
50 0.6832 53.12 0.6901 51.17
60 0.7099 43.75 0.7119 53.06
70 0.7054 40.62 0.6971 52.28
80 0.6887 50.00 0.7000 50.58
90 0.7012 40.62 0.6989 50.64
100 0.6922 50.00 0.6850 51.96
110 0.7033 46.88 0.7054 50.70
120 0.6939 50.00 0.6858 50.00
130 0.6945 56.25 0.7318 50.25
140 0.6939 53.12 0.6754 50.59
150 0.6983 43.75 0.6898 50.93
160 0.7257 37.50 0.6878 50.45
170 0.6951 37.50 0.6912 49.38
180 0.7072 43.75 0.6825 47.88
190 0.7042 59.38 0.6918 47.27
200 0.6972 50.00 0.6823 50.23
210 0.6854 56.25 0.6901 50.50
220 0.7098 28.12 0.6966 49.75
230 0.7085 53.12 0.7072 50.37
240 0.6944 43.75 0.6995 49.82
250 0.6727 59.38 0.6959 50.88
260 0.7276 31.25 0.7039 52.18
270 0.6571 68.75 0.6743 51.11
280 0.6922 56.25 0.6979 51.66
290 0.6857 65.62 0.7042 50.60
300 0.6933 43.75 0.6872 52.28
310 0.6907 56.25 0.6914 51.44
