batch class_loss class_acc conf_loss conf
0 0.6855 62.50 0.6985 52.67
10 0.6899 50.00 0.6930 50.24
20 0.6867 62.50 0.7033 49.33
30 0.6898 50.00 0.6835 50.95
40 0.6746 65.62 0.6809 51.42
50 0.7083 43.75 0.7005 51.49
60 0.6825 46.88 0.6754 48.41
70 0.6901 50.00 0.6912 48.21
80 0.6791 56.25 0.6998 50.84
90 0.6686 53.12 0.6752 54.81
100 0.6980 43.75 0.6935 52.36
110 0.6843 56.25 0.6898 49.80
120 0.6982 40.62 0.7129 47.54
130 0.6987 46.88 0.6947 46.67
140 0.6859 56.25 0.6923 49.24
150 0.6523 71.88 0.6707 52.60
160 0.7161 37.50 0.7160 54.43
170 0.6847 56.25 0.6848 52.75
180 0.7111 37.50 0.6873 52.46
190 0.7029 40.62 0.6662 49.34
200 0.6810 56.25 0.6961 49.76
210 0.6844 56.25 0.6980 49.89
220 0.6774 53.12 0.7042 47.09
230 0.7021 59.38 0.7016 48.61
240 0.6980 53.12 0.6829 53.84
250 0.6961 46.88 0.7045 53.50
260 0.6907 50.00 0.6878 52.44
270 0.6940 53.12 0.7069 52.99
280 0.6753 56.25 0.6800 53.92
290 0.6675 56.25 0.6825 51.75
300 0.6872 43.75 0.6957 50.38
310 0.7208 37.50 0.7069 50.42
