batch class_loss class_acc conf_loss conf
0 0.7000 50.00 0.6974 51.00
10 0.6842 53.12 0.7231 49.64
20 0.6878 53.12 0.6941 49.93
30 0.6909 50.00 0.7155 52.51
40 0.6898 56.25 0.6880 52.61
50 0.6994 40.62 0.7008 51.01
60 0.6935 53.12 0.6936 51.31
70 0.7005 43.75 0.7040 52.95
80 0.6911 50.00 0.6926 50.62
90 0.7011 46.88 0.6990 49.91
100 0.6956 59.38 0.6814 50.89
110 0.6960 46.88 0.7078 51.11
120 0.7032 46.88 0.7091 49.42
130 0.6842 50.00 0.6886 49.87
140 0.6758 62.50 0.7051 50.94
150 0.7242 34.38 0.7195 51.39
160 0.6859 46.88 0.7003 46.42
170 0.7062 53.12 0.6863 45.98
180 0.7004 53.12 0.6998 49.21
190 0.6892 50.00 0.7173 51.61
200 0.6862 59.38 0.6794 53.23
210 0.6853 56.25 0.6837 52.52
220 0.6970 50.00 0.6968 49.32
230 0.6895 53.12 0.6904 46.66
240 0.7216 28.12 0.6824 48.33
250 0.6798 56.25 0.6862 48.94
260 0.6956 46.88 0.7063 49.73
270 0.6980 56.25 0.6842 50.91
280 0.6715 65.62 0.6759 51.63
290 0.7018 43.75 0.7131 52.19
300 0.7069 46.88 0.6949 49.89
310 0.6942 53.12 0.6902 52.71
